"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T05:49:46.7417292+02:00","0,22","40.52MiB","40,52","1,98"
"2","4,116","2026-09-04T05:49:49.7481390+02:00","94,81","40.89MiB","40,89","2"
"3","6,264","2026-09-04T05:49:51.8965259+02:00","92,07","40.89MiB","40,89","2"
"4","8,405","2026-09-04T05:49:54.0366606+02:00","85,62","40.89MiB","40,89","2"
"5","10,544","2026-09-04T05:49:56.1758994+02:00","78,98","40.89MiB","40,89","2"
"6","13,55","2026-09-04T05:49:59.1816347+02:00","87,65","40.89MiB","40,89","2"
"7","15,687","2026-09-04T05:50:01.3185605+02:00","81,57","40.89MiB","40,89","2"
"8","17,821","2026-09-04T05:50:03.4525307+02:00","79,23","40.89MiB","40,89","2"
"9","19,969","2026-09-04T05:50:05.6004998+02:00","82,63","40.89MiB","40,89","2"
"10","22,977","2026-09-04T05:50:08.6083988+02:00","84,33","40.89MiB","40,89","2"
"11","25,124","2026-09-04T05:50:10.7555056+02:00","81,99","40.89MiB","40,89","2"
"12","27,267","2026-09-04T05:50:12.8990633+02:00","86,3","40.89MiB","40,89","2"
"13","29,409","2026-09-04T05:50:15.0404036+02:00","83,44","40.89MiB","40,89","2"
"14","31,566","2026-09-04T05:50:17.1979967+02:00","53,62","40.07MiB","40,07","1,96"
