"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,117","2026-09-04T06:10:30.6140081+02:00","0,45","39.95MiB","39,95","1,95"
"2","4,122","2026-09-04T06:10:33.6195850+02:00","89,26","41.31MiB","41,31","2,02"
"3","6,262","2026-09-04T06:10:35.7585145+02:00","90,21","41.27MiB","41,27","2,01"
"4","8,401","2026-09-04T06:10:37.8983899+02:00","82,84","41.27MiB","41,27","2,01"
"5","10,551","2026-09-04T06:10:40.0477569+02:00","90,32","41.27MiB","41,27","2,01"
"6","13,558","2026-09-04T06:10:43.0549662+02:00","85,85","41.27MiB","41,27","2,01"
"7","15,686","2026-09-04T06:10:45.1828331+02:00","83,12","41.27MiB","41,27","2,01"
"8","17,821","2026-09-04T06:10:47.3181054+02:00","80,52","41.27MiB","41,27","2,01"
"9","19,961","2026-09-04T06:10:49.4586736+02:00","83,46","41.27MiB","41,27","2,01"
"10","23,024","2026-09-04T06:10:52.5213395+02:00","84,21","41.22MiB","41,22","2,01"
"11","25,164","2026-09-04T06:10:54.6610919+02:00","90,42","41.22MiB","41,22","2,01"
"12","27,313","2026-09-04T06:10:56.8105341+02:00","81","41.22MiB","41,22","2,01"
"13","29,455","2026-09-04T06:10:58.9519824+02:00","79,64","41.22MiB","41,22","2,01"
"14","31,6","2026-09-04T06:11:01.0966737+02:00","49,48","40.42MiB","40,42","1,97"
