"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,104","2026-09-04T08:50:57.5326396+02:00","0,98","26.81MiB","26,81","1,31"
"2","4,11","2026-09-04T08:51:00.5381976+02:00","9,15","27.64MiB","27,64","1,35"
"3","6,234","2026-09-04T08:51:02.6631097+02:00","9,03","27.99MiB","27,99","1,37"
"4","8,347","2026-09-04T08:51:04.7754134+02:00","10,25","28.86MiB","28,86","1,41"
"5","10,459","2026-09-04T08:51:06.8875231+02:00","9,96","29.04MiB","29,04","1,42"
"6","13,468","2026-09-04T08:51:09.8966803+02:00","7,72","28.03MiB","28,03","1,37"
"7","15,589","2026-09-04T08:51:12.0176455+02:00","9,8","29.21MiB","29,21","1,43"
"8","17,712","2026-09-04T08:51:14.1412695+02:00","8,52","29.57MiB","29,57","1,44"
"9","19,83","2026-09-04T08:51:16.2588067+02:00","8,66","29.24MiB","29,24","1,43"
"10","22,83","2026-09-04T08:51:19.2589383+02:00","9,39","29.34MiB","29,34","1,43"
"11","24,942","2026-09-04T08:51:21.3711566+02:00","7,96","29.72MiB","29,72","1,45"
"12","27,064","2026-09-04T08:51:23.4922680+02:00","8,31","29.59MiB","29,59","1,45"
"13","29,18","2026-09-04T08:51:25.6089117+02:00","8,47","29.7MiB","29,7","1,45"
"14","31,288","2026-09-04T08:51:27.7172700+02:00","10,48","30.04MiB","30,04","1,47"
