"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,112","2026-09-04T11:32:56.0395764+02:00","7,14","28.2MiB","28,2","1,38"
"2","4,119","2026-09-04T11:32:59.0465099+02:00","100,42","31.12MiB","31,12","1,52"
"3","6,226","2026-09-04T11:33:01.1534265+02:00","100,05","30.47MiB","30,47","1,49"
"4","8,344","2026-09-04T11:33:03.2714027+02:00","100,46","31.05MiB","31,05","1,52"
"5","10,459","2026-09-04T11:33:05.3869544+02:00","100,7","29.17MiB","29,17","1,42"
"6","13,465","2026-09-04T11:33:08.3924142+02:00","100,22","30.91MiB","30,91","1,51"
"7","15,577","2026-09-04T11:33:10.5052491+02:00","100,5","30.86MiB","30,86","1,51"
"8","17,697","2026-09-04T11:33:12.6248481+02:00","100,3","30.92MiB","30,92","1,51"
"9","19,802","2026-09-04T11:33:14.7295119+02:00","100,04","30.93MiB","30,93","1,51"
"10","21,903","2026-09-04T11:33:16.8301417+02:00","100,06","31.43MiB","31,43","1,53"
"11","24,912","2026-09-04T11:33:19.8395330+02:00","100,52","31.62MiB","31,62","1,54"
"12","27,025","2026-09-04T11:33:21.9524810+02:00","99,87","31.75MiB","31,75","1,55"
"13","29,13","2026-09-04T11:33:24.0581491+02:00","100,51","31.75MiB","31,75","1,55"
"14","31,233","2026-09-04T11:33:26.1611883+02:00","99,79","31.52MiB","31,52","1,54"
