"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,112","2026-09-04T07:29:18.5598091+02:00","6,95","36.4MiB","36,4","1,78"
"2","3,224","2026-09-04T07:29:20.6720457+02:00","100,8","40.93MiB","40,93","2"
"3","6,229","2026-09-04T07:29:23.6764946+02:00","100,69","40.5MiB","40,5","1,98"
"4","8,343","2026-09-04T07:29:25.7912878+02:00","100,29","44.54MiB","44,54","2,17"
"5","10,447","2026-09-04T07:29:27.8945863+02:00","100,05","40.72MiB","40,72","1,99"
"6","12,554","2026-09-04T07:29:30.0016818+02:00","100,24","44.79MiB","44,79","2,19"
"7","14,665","2026-09-04T07:29:32.1127041+02:00","99,82","40.55MiB","40,55","1,98"
"8","17,668","2026-09-04T07:29:35.1157555+02:00","100,44","44.67MiB","44,67","2,18"
"9","19,779","2026-09-04T07:29:37.2268284+02:00","100,59","40.86MiB","40,86","2"
"10","21,885","2026-09-04T07:29:39.3333398+02:00","100,1","44.93MiB","44,93","2,19"
"11","23,991","2026-09-04T07:29:41.4385986+02:00","99,83","41.19MiB","41,19","2,01"
"12","26,997","2026-09-04T07:29:44.4454324+02:00","100,54","44.02MiB","44,02","2,15"
"13","29,103","2026-09-04T07:29:46.5506030+02:00","100,1","43.13MiB","43,13","2,11"
"14","31,217","2026-09-04T07:29:48.6650426+02:00","100,03","43.14MiB","43,14","2,11"
