"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,123","2026-09-04T05:35:31.4880613+02:00","1,23","39.06MiB","39,06","1,91"
"2","3,268","2026-09-04T05:35:33.6323903+02:00","90,81","40.93MiB","40,93","2"
"3","6,273","2026-09-04T05:35:36.6378846+02:00","84,36","41.18MiB","41,18","2,01"
"4","8,41","2026-09-04T05:35:38.7748890+02:00","89,26","41.18MiB","41,18","2,01"
"5","10,555","2026-09-04T05:35:40.9193541+02:00","84,87","41.18MiB","41,18","2,01"
"6","12,682","2026-09-04T05:35:43.0470945+02:00","91,39","41.18MiB","41,18","2,01"
"7","15,69","2026-09-04T05:35:46.0546884+02:00","90,65","41.18MiB","41,18","2,01"
"8","17,83","2026-09-04T05:35:48.1951828+02:00","83,64","41.18MiB","41,18","2,01"
"9","19,963","2026-09-04T05:35:50.3279205+02:00","85,95","41.18MiB","41,18","2,01"
"10","22,104","2026-09-04T05:35:52.4688394+02:00","85,44","41.18MiB","41,18","2,01"
"11","24,254","2026-09-04T05:35:54.6184267+02:00","83,23","41.18MiB","41,18","2,01"
"12","27,259","2026-09-04T05:35:57.6238385+02:00","85,69","41.18MiB","41,18","2,01"
"13","29,394","2026-09-04T05:35:59.7590505+02:00","85,6","41.18MiB","41,18","2,01"
"14","31,534","2026-09-04T05:36:01.8991953+02:00","48,79","40.4MiB","40,4","1,97"
