"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,104","2026-09-04T11:13:35.4588257+02:00","8,73","29.59MiB","29,59","1,44"
"2","3,218","2026-09-04T11:13:37.5724497+02:00","100,48","31.77MiB","31,77","1,55"
"3","6,223","2026-09-04T11:13:40.5772838+02:00","100,39","31.29MiB","31,29","1,53"
"4","8,34","2026-09-04T11:13:42.6947963+02:00","100,45","32.07MiB","32,07","1,57"
"5","10,446","2026-09-04T11:13:44.8000815+02:00","100,12","32.26MiB","32,26","1,58"
"6","12,556","2026-09-04T11:13:46.9099599+02:00","100,28","32.24MiB","32,24","1,57"
"7","14,666","2026-09-04T11:13:49.0208540+02:00","99,59","32.58MiB","32,58","1,59"
"8","17,671","2026-09-04T11:13:52.0259473+02:00","99,88","31.48MiB","31,48","1,54"
"9","19,777","2026-09-04T11:13:54.1320900+02:00","100,23","31.3MiB","31,3","1,53"
"10","21,894","2026-09-04T11:13:56.2481896+02:00","100,26","32.09MiB","32,09","1,57"
"11","24,001","2026-09-04T11:13:58.3551781+02:00","100,42","32.38MiB","32,38","1,58"
"12","27,005","2026-09-04T11:14:01.3594753+02:00","99,94","32.49MiB","32,49","1,59"
"13","29,113","2026-09-04T11:14:03.4670594+02:00","100,52","32.25MiB","32,25","1,57"
"14","31,231","2026-09-04T11:14:05.5858791+02:00","100,15","32.36MiB","32,36","1,58"
