"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,114","2026-09-04T11:12:18.2969166+02:00","7,91","27.47MiB","27,47","1,34"
"2","4,12","2026-09-04T11:12:21.3026929+02:00","100,06","30.47MiB","30,47","1,49"
"3","6,223","2026-09-04T11:12:23.4057849+02:00","100,11","30.17MiB","30,17","1,47"
"4","8,334","2026-09-04T11:12:25.5171529+02:00","100,65","30.8MiB","30,8","1,5"
"5","10,449","2026-09-04T11:12:27.6313363+02:00","100,57","30.86MiB","30,86","1,51"
"6","13,453","2026-09-04T11:12:30.6360290+02:00","100,07","30.88MiB","30,88","1,51"
"7","15,567","2026-09-04T11:12:32.7494033+02:00","100,11","31.24MiB","31,24","1,53"
"8","17,673","2026-09-04T11:12:34.8559299+02:00","99,71","30.71MiB","30,71","1,5"
"9","19,779","2026-09-04T11:12:36.9619704+02:00","100,29","30.51MiB","30,51","1,49"
"10","21,891","2026-09-04T11:12:39.0738107+02:00","100,44","31.32MiB","31,32","1,53"
"11","24,896","2026-09-04T11:12:42.0783856+02:00","100,58","31.79MiB","31,79","1,55"
"12","26,999","2026-09-04T11:12:44.1818387+02:00","99,98","31.93MiB","31,93","1,56"
"13","29,102","2026-09-04T11:12:46.2852366+02:00","100,16","31.79MiB","31,79","1,55"
"14","31,216","2026-09-04T11:12:48.3989451+02:00","100,04","32.21MiB","32,21","1,57"
