"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T10:15:30.4375610+02:00","5","67.81MiB","67,81","3,31"
"2","4,113","2026-09-04T10:15:33.4439321+02:00","112,01","82.65MiB","82,65","4,04"
"3","6,239","2026-09-04T10:15:35.5706369+02:00","112,4","84.8MiB","84,8","4,14"
"4","8,353","2026-09-04T10:15:37.6848992+02:00","110,23","81.97MiB","81,97","4"
"5","10,476","2026-09-04T10:15:39.8085667+02:00","111,32","86.16MiB","86,16","4,21"
"6","13,482","2026-09-04T10:15:42.8140622+02:00","112,13","84.28MiB","84,28","4,12"
"7","15,589","2026-09-04T10:15:44.9210805+02:00","111,34","85.86MiB","85,86","4,19"
"8","17,707","2026-09-04T10:15:47.0397485+02:00","111,18","83.08MiB","83,08","4,06"
"9","19,829","2026-09-04T10:15:49.1614841+02:00","109,65","86.11MiB","86,11","4,2"
"10","21,946","2026-09-04T10:15:51.2783275+02:00","110,03","86.44MiB","86,44","4,22"
"11","24,95","2026-09-04T10:15:54.2820514+02:00","111,73","81.63MiB","81,63","3,99"
"12","27,06","2026-09-04T10:15:56.3923548+02:00","111,01","86.52MiB","86,52","4,22"
"13","29,18","2026-09-04T10:15:58.5116986+02:00","110,07","84.28MiB","84,28","4,12"
"14","31,303","2026-09-04T10:16:00.6357289+02:00","105,43","60.03MiB","60,03","2,93"
