"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T08:46:52.9317965+02:00","1,81","26.28MiB","26,28","1,28"
"2","4,116","2026-09-04T08:46:55.9407612+02:00","11,22","27.12MiB","27,12","1,32"
"3","6,235","2026-09-04T08:46:58.0605473+02:00","9,07","27.87MiB","27,87","1,36"
"4","8,354","2026-09-04T08:47:00.1788284+02:00","10,7","28.36MiB","28,36","1,38"
"5","10,461","2026-09-04T08:47:02.2863286+02:00","10,42","28.43MiB","28,43","1,39"
"6","13,47","2026-09-04T08:47:05.2948682+02:00","10,59","29.12MiB","29,12","1,42"
"7","15,594","2026-09-04T08:47:07.4196679+02:00","9,81","29.04MiB","29,04","1,42"
"8","17,717","2026-09-04T08:47:09.5415548+02:00","10,2","28.75MiB","28,75","1,4"
"9","19,84","2026-09-04T08:47:11.6650672+02:00","9,84","28.91MiB","28,91","1,41"
"10","21,956","2026-09-04T08:47:13.7809674+02:00","10,86","29MiB","29","1,42"
"11","24,965","2026-09-04T08:47:16.7898822+02:00","9,26","29.82MiB","29,82","1,46"
"12","27,08","2026-09-04T08:47:18.9053070+02:00","9,28","29.99MiB","29,99","1,46"
"13","29,202","2026-09-04T08:47:21.0271351+02:00","0,4","27.38MiB","27,38","1,34"
"14","31,341","2026-09-04T08:47:23.1662811+02:00","1,85","27.6MiB","27,6","1,35"
"15","33,419","2026-09-04T08:47:25.2438729+02:00","0,14","27.6MiB","27,6","1,35"
"16","35,487","2026-09-04T08:47:27.3127027+02:00","1,45","27.58MiB","27,58","1,35"
