"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T09:17:35.9058204+02:00","1,24","26.89MiB","26,89","1,31"
"2","4,113","2026-09-04T09:17:38.9136296+02:00","8,77","27.6MiB","27,6","1,35"
"3","6,231","2026-09-04T09:17:41.0311883+02:00","8,99","28.93MiB","28,93","1,41"
"4","8,349","2026-09-04T09:17:43.1488389+02:00","9,23","29.12MiB","29,12","1,42"
"5","10,457","2026-09-04T09:17:45.2570113+02:00","10,62","29.46MiB","29,46","1,44"
"6","13,464","2026-09-04T09:17:48.2640453+02:00","9,42","29.52MiB","29,52","1,44"
"7","15,592","2026-09-04T09:17:50.3925410+02:00","9,48","29.03MiB","29,03","1,42"
"8","17,707","2026-09-04T09:17:52.5072305+02:00","7,62","29.14MiB","29,14","1,42"
"9","19,821","2026-09-04T09:17:54.6216795+02:00","8,78","29.54MiB","29,54","1,44"
"10","22,83","2026-09-04T09:17:57.6306683+02:00","9,07","29.38MiB","29,38","1,43"
"11","24,947","2026-09-04T09:17:59.7471760+02:00","8,2","29.46MiB","29,46","1,44"
"12","27,062","2026-09-04T09:18:01.8619420+02:00","8,28","29.85MiB","29,85","1,46"
"13","29,187","2026-09-04T09:18:03.9872135+02:00","6,76","29.92MiB","29,92","1,46"
"14","31,298","2026-09-04T09:18:06.0978365+02:00","9,58","29.57MiB","29,57","1,44"
