"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T07:30:36.1801512+02:00","1,61","34.14MiB","34,14","1,67"
"2","4,119","2026-09-04T07:30:39.1874996+02:00","101,5","44.66MiB","44,66","2,18"
"3","6,239","2026-09-04T07:30:41.3070475+02:00","102,56","48.8MiB","48,8","2,38"
"4","8,353","2026-09-04T07:30:43.4215202+02:00","101,86","50.73MiB","50,73","2,48"
"5","10,466","2026-09-04T07:30:45.5344396+02:00","102,07","51.95MiB","51,95","2,54"
"6","13,478","2026-09-04T07:30:48.5466495+02:00","101,75","51.53MiB","51,53","2,52"
"7","15,579","2026-09-04T07:30:50.6475688+02:00","102,19","52.93MiB","52,93","2,58"
"8","17,694","2026-09-04T07:30:52.7628637+02:00","101,69","52.81MiB","52,81","2,58"
"9","19,803","2026-09-04T07:30:54.8715378+02:00","102,51","38.36MiB","38,36","1,87"
"10","22,91","2026-09-04T07:30:57.9781796+02:00","101,65","47.8MiB","47,8","2,33"
"11","25,028","2026-09-04T07:31:00.0961629+02:00","101,75","48.94MiB","48,94","2,39"
"12","27,133","2026-09-04T07:31:02.2018903+02:00","102","48.9MiB","48,9","2,39"
"13","29,243","2026-09-04T07:31:04.3119937+02:00","102,2","51.28MiB","51,28","2,5"
"14","31,356","2026-09-04T07:31:06.4252557+02:00","102,35","51.53MiB","51,53","2,52"
