"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,116","2026-09-04T05:34:14.0367886+02:00","0","39.25MiB","39,25","1,92"
"2","4,12","2026-09-04T05:34:17.0406116+02:00","95,25","41.07MiB","41,07","2,01"
"3","6,255","2026-09-04T05:34:19.1756783+02:00","85,8","41.07MiB","41,07","2,01"
"4","8,402","2026-09-04T05:34:21.3224131+02:00","85,27","41.07MiB","41,07","2,01"
"5","10,533","2026-09-04T05:34:23.4537244+02:00","88,84","41.07MiB","41,07","2,01"
"6","13,538","2026-09-04T05:34:26.4591675+02:00","86,34","41.07MiB","41,07","2,01"
"7","15,672","2026-09-04T05:34:28.5932066+02:00","85,83","41.07MiB","41,07","2,01"
"8","17,804","2026-09-04T05:34:30.7253058+02:00","93,65","41.07MiB","41,07","2,01"
"9","19,949","2026-09-04T05:34:32.8700462+02:00","85,25","41.07MiB","41,07","2,01"
"10","22,009","2026-09-04T05:34:34.9304241+02:00","87,77","41.07MiB","41,07","2,01"
"11","25,016","2026-09-04T05:34:37.9374234+02:00","87,37","41.07MiB","41,07","2,01"
"12","27,151","2026-09-04T05:34:40.0715813+02:00","81,91","41.07MiB","41,07","2,01"
"13","29,294","2026-09-04T05:34:42.2150507+02:00","90,43","41.07MiB","41,07","2,01"
"14","31,455","2026-09-04T05:34:44.3759491+02:00","61,81","40.3MiB","40,3","1,97"
