"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T10:11:37.6593295+02:00","4,86","68.65MiB","68,65","3,35"
"2","3,23","2026-09-04T10:11:39.7827941+02:00","109,65","84.07MiB","84,07","4,1"
"3","6,237","2026-09-04T10:11:42.7895267+02:00","111,16","81.67MiB","81,67","3,99"
"4","8,347","2026-09-04T10:11:44.8987621+02:00","109,28","89.16MiB","89,16","4,35"
"5","10,458","2026-09-04T10:11:47.0097975+02:00","110,32","84.54MiB","84,54","4,13"
"6","12,576","2026-09-04T10:11:49.1283547+02:00","110,65","82.73MiB","82,73","4,04"
"7","14,692","2026-09-04T10:11:51.2441282+02:00","109,11","82.21MiB","82,21","4,01"
"8","17,697","2026-09-04T10:11:54.2492432+02:00","109,82","86.33MiB","86,33","4,22"
"9","19,818","2026-09-04T10:11:56.3706183+02:00","108,31","87.99MiB","87,99","4,3"
"10","21,941","2026-09-04T10:11:58.4934988+02:00","108,84","88.38MiB","88,38","4,32"
"11","24,058","2026-09-04T10:12:00.6106653+02:00","109,59","89.27MiB","89,27","4,36"
"12","27,065","2026-09-04T10:12:03.6166790+02:00","108,5","88.66MiB","88,66","4,33"
"13","29,186","2026-09-04T10:12:05.7379841+02:00","107,88","85.59MiB","85,59","4,18"
"14","31,329","2026-09-04T10:12:07.8812573+02:00","99,63","56.52MiB","56,52","2,76"
