"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,123","2026-09-04T05:56:15.2311738+02:00","0,4","38.58MiB","38,58","1,88"
"2","3,27","2026-09-04T05:56:17.3791919+02:00","91,26","41.61MiB","41,61","2,03"
"3","6,274","2026-09-04T05:56:20.3825335+02:00","86,9","41.8MiB","41,8","2,04"
"4","8,408","2026-09-04T05:56:22.5171590+02:00","79,6","41.8MiB","41,8","2,04"
"5","10,54","2026-09-04T05:56:24.6486511+02:00","81,36","41.8MiB","41,8","2,04"
"6","12,674","2026-09-04T05:56:26.7828276+02:00","83,53","41.8MiB","41,8","2,04"
"7","15,68","2026-09-04T05:56:29.7885797+02:00","78,14","41.8MiB","41,8","2,04"
"8","17,818","2026-09-04T05:56:31.9268756+02:00","86,55","41.8MiB","41,8","2,04"
"9","19,96","2026-09-04T05:56:34.0695025+02:00","81,58","41.8MiB","41,8","2,04"
"10","22,105","2026-09-04T05:56:36.2138358+02:00","83,47","41.8MiB","41,8","2,04"
"11","24,242","2026-09-04T05:56:38.3506794+02:00","80","41.8MiB","41,8","2,04"
"12","27,251","2026-09-04T05:56:41.3597936+02:00","81,12","41.8MiB","41,8","2,04"
"13","29,395","2026-09-04T05:56:43.5038146+02:00","85,89","41.8MiB","41,8","2,04"
"14","31,537","2026-09-04T05:56:45.6458571+02:00","48,82","40.78MiB","40,78","1,99"
