"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T11:04:34.0316185+02:00","5,79","26.35MiB","26,35","1,29"
"2","4,115","2026-09-04T11:04:37.0378881+02:00","100,37","26.34MiB","26,34","1,29"
"3","6,227","2026-09-04T11:04:39.1498273+02:00","100,86","26.51MiB","26,51","1,29"
"4","8,333","2026-09-04T11:04:41.2561700+02:00","100,43","26.62MiB","26,62","1,3"
"5","10,444","2026-09-04T11:04:43.3671435+02:00","100,15","26.62MiB","26,62","1,3"
"6","13,45","2026-09-04T11:04:46.3734021+02:00","100,87","26.08MiB","26,08","1,27"
"7","15,562","2026-09-04T11:04:48.4852633+02:00","100,97","26.45MiB","26,45","1,29"
"8","17,668","2026-09-04T11:04:50.5908941+02:00","100,8","26.39MiB","26,39","1,29"
"9","19,777","2026-09-04T11:04:52.6996885+02:00","100,39","26.64MiB","26,64","1,3"
"10","21,88","2026-09-04T11:04:54.8031221+02:00","100,42","26.79MiB","26,79","1,31"
"11","24,888","2026-09-04T11:04:57.8105553+02:00","100,03","26.79MiB","26,79","1,31"
"12","26,998","2026-09-04T11:04:59.9209723+02:00","100,08","27.04MiB","27,04","1,32"
"13","29,102","2026-09-04T11:05:02.0248343+02:00","99,81","27.04MiB","27,04","1,32"
"14","31,22","2026-09-04T11:05:04.1432771+02:00","100,03","27.04MiB","27,04","1,32"
