"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T06:41:35.0013373+02:00","2,69","36.25MiB","36,25","1,77"
"2","4,114","2026-09-04T06:41:38.0096229+02:00","100,03","44.27MiB","44,27","2,16"
"3","6,217","2026-09-04T06:41:40.1119959+02:00","100,67","36.74MiB","36,74","1,79"
"4","8,33","2026-09-04T06:41:42.2253369+02:00","100,44","44.59MiB","44,59","2,18"
"5","10,436","2026-09-04T06:41:44.3313987+02:00","100,57","36.91MiB","36,91","1,8"
"6","13,444","2026-09-04T06:41:47.3392317+02:00","99,93","44.72MiB","44,72","2,18"
"7","15,56","2026-09-04T06:41:49.4559916+02:00","100,14","44.79MiB","44,79","2,19"
"8","17,663","2026-09-04T06:41:51.5581182+02:00","100,51","44.78MiB","44,78","2,19"
"9","19,773","2026-09-04T06:41:53.6686727+02:00","100,45","41.22MiB","41,22","2,01"
"10","22,881","2026-09-04T06:41:56.7766143+02:00","99,87","45.01MiB","45,01","2,2"
"11","24,999","2026-09-04T06:41:58.8945835+02:00","100,3","44.22MiB","44,22","2,16"
"12","27,114","2026-09-04T06:42:01.0098898+02:00","100,48","40.41MiB","40,41","1,97"
"13","29,225","2026-09-04T06:42:03.1204575+02:00","100,18","43.73MiB","43,73","2,14"
"14","31,328","2026-09-04T06:42:05.2236872+02:00","99,58","39.89MiB","39,89","1,95"
