"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T07:13:49.6755849+02:00","6,86","35.41MiB","35,41","1,73"
"2","3,217","2026-09-04T07:13:51.7875984+02:00","100,38","42.78MiB","42,78","2,09"
"3","6,225","2026-09-04T07:13:54.7952149+02:00","100,34","38.98MiB","38,98","1,9"
"4","8,345","2026-09-04T07:13:56.9154522+02:00","100,26","43.04MiB","43,04","2,1"
"5","10,452","2026-09-04T07:13:59.0225855+02:00","100,23","39.23MiB","39,23","1,92"
"6","12,561","2026-09-04T07:14:01.1312134+02:00","100,38","43.05MiB","43,05","2,1"
"7","14,674","2026-09-04T07:14:03.2433282+02:00","99,99","39.49MiB","39,49","1,93"
"8","17,675","2026-09-04T07:14:06.2452271+02:00","100,61","35.91MiB","35,91","1,75"
"9","19,786","2026-09-04T07:14:08.3564598+02:00","100,08","43.62MiB","43,62","2,13"
"10","21,888","2026-09-04T07:14:10.4583814+02:00","100,03","35.6MiB","35,6","1,74"
"11","24,001","2026-09-04T07:14:12.5711638+02:00","99,83","39.64MiB","39,64","1,94"
"12","27,001","2026-09-04T07:14:15.5712974+02:00","100,43","43.15MiB","43,15","2,11"
"13","29,111","2026-09-04T07:14:17.6812183+02:00","100,08","43.16MiB","43,16","2,11"
"14","31,215","2026-09-04T07:14:19.7852071+02:00","100,15","43.34MiB","43,34","2,12"
