"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,104","2026-09-04T08:15:48.0295146+02:00","4,4","295.6MiB","295,6","14,44"
"2","3,227","2026-09-04T08:15:50.1523345+02:00","29,79","236.5MiB","236,5","11,55"
"3","6,232","2026-09-04T08:15:53.1572752+02:00","29,08","262.6MiB","262,6","12,82"
"4","8,346","2026-09-04T08:15:55.2712796+02:00","28,01","261.5MiB","261,5","12,77"
"5","10,469","2026-09-04T08:15:57.3947219+02:00","31,61","266MiB","266","12,99"
"6","12,594","2026-09-04T08:15:59.5198580+02:00","29,25","307.1MiB","307,1","15"
"7","14,71","2026-09-04T08:16:01.6354381+02:00","28,96","262.1MiB","262,1","12,8"
"8","17,715","2026-09-04T08:16:04.6403895+02:00","29,93","280MiB","280","13,67"
"9","19,833","2026-09-04T08:16:06.7582271+02:00","28,14","273.6MiB","273,6","13,36"
"10","21,95","2026-09-04T08:16:08.8761086+02:00","27,73","297.5MiB","297,5","14,53"
"11","24,063","2026-09-04T08:16:10.9884914+02:00","30,99","303MiB","303","14,79"
"12","27,07","2026-09-04T08:16:13.9952435+02:00","27,17","290MiB","290","14,16"
"13","29,181","2026-09-04T08:16:16.1066827+02:00","34,5","257.7MiB","257,7","12,59"
"14","31,302","2026-09-04T08:16:18.2273839+02:00","26,88","277.7MiB","277,7","13,56"
