"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T10:55:32.5180862+02:00","7,57","24.91MiB","24,91","1,22"
"2","4,113","2026-09-04T10:55:35.5203039+02:00","99,84","25.16MiB","25,16","1,23"
"3","6,222","2026-09-04T10:55:37.6293575+02:00","100,42","24.84MiB","24,84","1,21"
"4","8,335","2026-09-04T10:55:39.7424310+02:00","100,33","24.97MiB","24,97","1,22"
"5","10,445","2026-09-04T10:55:41.8528237+02:00","99,84","25.04MiB","25,04","1,22"
"6","13,451","2026-09-04T10:55:44.8580945+02:00","100,62","25.29MiB","25,29","1,23"
"7","15,561","2026-09-04T10:55:46.9690088+02:00","100","25.71MiB","25,71","1,26"
"8","17,668","2026-09-04T10:55:49.0753209+02:00","101,21","26.46MiB","26,46","1,29"
"9","19,778","2026-09-04T10:55:51.1855843+02:00","100,4","26.96MiB","26,96","1,32"
"10","21,888","2026-09-04T10:55:53.2953181+02:00","99,76","26.96MiB","26,96","1,32"
"11","24,894","2026-09-04T10:55:56.3019036+02:00","100,44","26.96MiB","26,96","1,32"
"12","27,005","2026-09-04T10:55:58.4129800+02:00","100,34","26.96MiB","26,96","1,32"
"13","29,113","2026-09-04T10:56:00.5208219+02:00","99,76","27.21MiB","27,21","1,33"
"14","31,219","2026-09-04T10:56:02.6268294+02:00","99,13","30.96MiB","30,96","1,51"
