"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,112","2026-09-04T07:48:40.6941818+02:00","0","287.3MiB","287,3","14,03"
"2","4,114","2026-09-04T07:48:43.6966200+02:00","32,02","260.9MiB","260,9","12,74"
"3","6,236","2026-09-04T07:48:45.8183971+02:00","32,81","296MiB","296","14,45"
"4","8,347","2026-09-04T07:48:47.9295871+02:00","28,93","250MiB","250","12,21"
"5","10,465","2026-09-04T07:48:50.0476154+02:00","29,28","304.2MiB","304,2","14,85"
"6","13,47","2026-09-04T07:48:53.0517139+02:00","27,41","276MiB","276","13,48"
"7","15,588","2026-09-04T07:48:55.1700387+02:00","28,19","258.9MiB","258,9","12,64"
"8","17,701","2026-09-04T07:48:57.2829192+02:00","26,54","246.9MiB","246,9","12,06"
"9","19,816","2026-09-04T07:48:59.3982941+02:00","29,52","281.1MiB","281,1","13,72"
"10","21,926","2026-09-04T07:49:01.5087813+02:00","30,27","293.1MiB","293,1","14,31"
"11","24,932","2026-09-04T07:49:04.5139615+02:00","26,92","286.9MiB","286,9","14,01"
"12","27,043","2026-09-04T07:49:06.6251034+02:00","28,7","287.4MiB","287,4","14,03"
"13","29,166","2026-09-04T07:49:08.7483675+02:00","27,23","286.4MiB","286,4","13,98"
"14","31,28","2026-09-04T07:49:10.8620882+02:00","31,18","284MiB","284","13,87"
