"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,112","2026-09-04T06:27:20.8332274+02:00","2,04","39.18MiB","39,18","1,91"
"2","3,246","2026-09-04T06:27:22.9660364+02:00","92,39","41.05MiB","41,05","2"
"3","6,252","2026-09-04T06:27:25.9733484+02:00","78,45","41.05MiB","41,05","2"
"4","8,387","2026-09-04T06:27:28.1076008+02:00","81,2","41.05MiB","41,05","2"
"5","10,523","2026-09-04T06:27:30.2444943+02:00","89,21","41.05MiB","41,05","2"
"6","12,667","2026-09-04T06:27:32.3878171+02:00","80,99","41.05MiB","41,05","2"
"7","15,673","2026-09-04T06:27:35.3943424+02:00","87,09","41.05MiB","41,05","2"
"8","17,81","2026-09-04T06:27:37.5304503+02:00","86,15","41.05MiB","41,05","2"
"9","19,948","2026-09-04T06:27:39.6695018+02:00","79,51","41.05MiB","41,05","2"
"10","22,091","2026-09-04T06:27:41.8124212+02:00","88,03","41.05MiB","41,05","2"
"11","24,225","2026-09-04T06:27:43.9465696+02:00","80,06","41.3MiB","41,3","2,02"
"12","27,233","2026-09-04T06:27:46.9535768+02:00","81,13","41.55MiB","41,55","2,03"
"13","29,363","2026-09-04T06:27:49.0840412+02:00","82,36","41.54MiB","41,54","2,03"
"14","31,508","2026-09-04T06:27:51.2294638+02:00","56,92","40.76MiB","40,76","1,99"
