"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,116","2026-09-04T11:29:03.8094645+02:00","6,95","28.05MiB","28,05","1,37"
"2","3,226","2026-09-04T11:29:05.9189583+02:00","100,56","30.65MiB","30,65","1,5"
"3","6,229","2026-09-04T11:29:08.9223895+02:00","100,08","30.79MiB","30,79","1,5"
"4","8,338","2026-09-04T11:29:11.0315229+02:00","100,56","31.26MiB","31,26","1,53"
"5","10,438","2026-09-04T11:29:13.1319926+02:00","100,42","31.06MiB","31,06","1,52"
"6","12,552","2026-09-04T11:29:15.2456509+02:00","100,1","31.43MiB","31,43","1,53"
"7","14,669","2026-09-04T11:29:17.3622635+02:00","100,24","31.27MiB","31,27","1,53"
"8","17,672","2026-09-04T11:29:20.3657627+02:00","99,95","31.29MiB","31,29","1,53"
"9","19,776","2026-09-04T11:29:22.4697187+02:00","100,43","31.31MiB","31,31","1,53"
"10","21,889","2026-09-04T11:29:24.5820536+02:00","100,09","31.9MiB","31,9","1,56"
"11","24,003","2026-09-04T11:29:26.6965397+02:00","100,74","31.64MiB","31,64","1,55"
"12","27,013","2026-09-04T11:29:29.7062254+02:00","99,75","32.17MiB","32,17","1,57"
"13","29,119","2026-09-04T11:29:31.8121583+02:00","100,15","32.41MiB","32,41","1,58"
"14","31,233","2026-09-04T11:29:33.9260982+02:00","99,98","32.37MiB","32,37","1,58"
