"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T11:52:16.3123853+02:00","8,94","25.75MiB","25,75","1,26"
"2","3,221","2026-09-04T11:52:18.4243121+02:00","100,59","25.75MiB","25,75","1,26"
"3","6,227","2026-09-04T11:52:21.4304090+02:00","100,45","26.25MiB","26,25","1,28"
"4","8,345","2026-09-04T11:52:23.5481787+02:00","100,52","26.75MiB","26,75","1,31"
"5","10,45","2026-09-04T11:52:25.6534424+02:00","100,27","27MiB","27","1,32"
"6","12,551","2026-09-04T11:52:27.7547366+02:00","99,68","27MiB","27","1,32"
"7","14,666","2026-09-04T11:52:29.8691982+02:00","100,53","27.75MiB","27,75","1,36"
"8","17,671","2026-09-04T11:52:32.8746272+02:00","101,75","26.66MiB","26,66","1,3"
"9","19,785","2026-09-04T11:52:34.9887951+02:00","100,08","27.13MiB","27,13","1,32"
"10","21,897","2026-09-04T11:52:37.0998922+02:00","100","27.13MiB","27,13","1,32"
"11","23,997","2026-09-04T11:52:39.2007926+02:00","99,88","27.13MiB","27,13","1,32"
"12","27,004","2026-09-04T11:52:42.2072262+02:00","99,89","27.13MiB","27,13","1,32"
"13","29,109","2026-09-04T11:52:44.3118724+02:00","99,69","27.13MiB","27,13","1,32"
"14","31,224","2026-09-04T11:52:46.4269938+02:00","99,63","28.13MiB","28,13","1,37"
