"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T11:36:48.1223386+02:00","6,5","25.99MiB","25,99","1,27"
"2","3,215","2026-09-04T11:36:50.2263918+02:00","100,09","25.99MiB","25,99","1,27"
"3","6,222","2026-09-04T11:36:53.2335898+02:00","100,38","26.12MiB","26,12","1,28"
"4","8,328","2026-09-04T11:36:55.3393026+02:00","100,37","26.23MiB","26,23","1,28"
"5","10,435","2026-09-04T11:36:57.4460608+02:00","100,18","26.97MiB","26,97","1,32"
"6","12,548","2026-09-04T11:36:59.5593007+02:00","100,26","26.41MiB","26,41","1,29"
"7","15,657","2026-09-04T11:37:02.6684173+02:00","100,89","27.98MiB","27,98","1,37"
"8","17,765","2026-09-04T11:37:04.7765702+02:00","100,93","28.98MiB","28,98","1,42"
"9","19,873","2026-09-04T11:37:06.8848095+02:00","100,21","28.98MiB","28,98","1,42"
"10","21,978","2026-09-04T11:37:08.9899802+02:00","100,16","28.14MiB","28,14","1,37"
"11","24,086","2026-09-04T11:37:11.0970474+02:00","99,93","28.14MiB","28,14","1,37"
"12","27,091","2026-09-04T11:37:14.1025513+02:00","100,14","28.64MiB","28,64","1,4"
"13","29,192","2026-09-04T11:37:16.2039585+02:00","99,93","28.64MiB","28,64","1,4"
"14","31,295","2026-09-04T11:37:18.3066137+02:00","98,36","28.64MiB","28,64","1,4"
