"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T06:46:44.8673144+02:00","2,67","36.66MiB","36,66","1,79"
"2","4,113","2026-09-04T06:46:47.8746004+02:00","99,87","40.59MiB","40,59","1,98"
"3","6,219","2026-09-04T06:46:49.9808807+02:00","100,39","44.49MiB","44,49","2,17"
"4","8,34","2026-09-04T06:46:52.1020113+02:00","100,14","40.81MiB","40,81","1,99"
"5","10,457","2026-09-04T06:46:54.2182795+02:00","100,12","44.63MiB","44,63","2,18"
"6","13,464","2026-09-04T06:46:57.2248660+02:00","100","44.74MiB","44,74","2,18"
"7","15,573","2026-09-04T06:46:59.3342345+02:00","100,14","40.86MiB","40,86","2"
"8","17,68","2026-09-04T06:47:01.4419693+02:00","100,39","44.68MiB","44,68","2,18"
"9","19,796","2026-09-04T06:47:03.5578431+02:00","100,44","44.62MiB","44,62","2,18"
"10","21,916","2026-09-04T06:47:05.6781299+02:00","100,27","37.23MiB","37,23","1,82"
"11","24,922","2026-09-04T06:47:08.6838978+02:00","100,29","41MiB","41","2"
"12","27,038","2026-09-04T06:47:10.7992779+02:00","100,08","52.28MiB","52,28","2,55"
"13","29,152","2026-09-04T06:47:12.9139117+02:00","100,47","37.12MiB","37,12","1,81"
"14","31,268","2026-09-04T06:47:15.0302113+02:00","100,37","44.65MiB","44,65","2,18"
