"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T06:32:31.8127696+02:00","3,03","39.44MiB","39,44","1,93"
"2","3,241","2026-09-04T06:32:33.9450926+02:00","91,72","41.31MiB","41,31","2,02"
"3","6,246","2026-09-04T06:32:36.9503989+02:00","85,72","41.31MiB","41,31","2,02"
"4","8,389","2026-09-04T06:32:39.0930995+02:00","81,36","41.31MiB","41,31","2,02"
"5","10,521","2026-09-04T06:32:41.2246386+02:00","82,22","41.31MiB","41,31","2,02"
"6","12,656","2026-09-04T06:32:43.3599986+02:00","91,93","41.31MiB","41,31","2,02"
"7","15,661","2026-09-04T06:32:46.3653698+02:00","83,61","41.31MiB","41,31","2,02"
"8","17,801","2026-09-04T06:32:48.5053956+02:00","90,6","41.31MiB","41,31","2,02"
"9","19,945","2026-09-04T06:32:50.6491348+02:00","85,64","41.31MiB","41,31","2,02"
"10","22,088","2026-09-04T06:32:52.7917051+02:00","82,66","41.31MiB","41,31","2,02"
"11","24,232","2026-09-04T06:32:54.9365823+02:00","96,77","41.31MiB","41,31","2,02"
"12","27,239","2026-09-04T06:32:57.9428375+02:00","88,78","41.31MiB","41,31","2,02"
"13","29,382","2026-09-04T06:33:00.0855993+02:00","85,76","41.31MiB","41,31","2,02"
"14","31,513","2026-09-04T06:33:02.2170735+02:00","47,36","40.54MiB","40,54","1,98"
