"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,113","2026-09-04T06:24:45.4514423+02:00","1,66","40.31MiB","40,31","1,97"
"2","3,255","2026-09-04T06:24:47.5931241+02:00","91,03","46.57MiB","46,57","2,27"
"3","6,261","2026-09-04T06:24:50.5991176+02:00","79,71","48.78MiB","48,78","2,38"
"4","8,395","2026-09-04T06:24:52.7326197+02:00","83,62","50.12MiB","50,12","2,45"
"5","10,532","2026-09-04T06:24:54.8698470+02:00","78,76","51.42MiB","51,42","2,51"
"6","12,678","2026-09-04T06:24:57.0153308+02:00","76,14","53.03MiB","53,03","2,59"
"7","15,686","2026-09-04T06:25:00.0234745+02:00","84,42","55.16MiB","55,16","2,69"
"8","17,829","2026-09-04T06:25:02.1669936+02:00","80,55","56.28MiB","56,28","2,75"
"9","19,977","2026-09-04T06:25:04.3152207+02:00","81,75","57.93MiB","57,93","2,83"
"10","22,12","2026-09-04T06:25:06.4578493+02:00","87,2","58.6MiB","58,6","2,86"
"11","24,258","2026-09-04T06:25:08.5959146+02:00","79,91","58.23MiB","58,23","2,84"
"12","27,263","2026-09-04T06:25:11.6011465+02:00","77,41","58.22MiB","58,22","2,84"
"13","29,405","2026-09-04T06:25:13.7425751+02:00","85,28","57.8MiB","57,8","2,82"
"14","31,552","2026-09-04T06:25:15.8899503+02:00","58,78","38.77MiB","38,77","1,89"
