"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T10:54:14.7761975+02:00","2,8","59.98MiB","59,98","2,93"
"2","4,125","2026-09-04T10:54:17.7946411+02:00","106,21","89.98MiB","89,98","4,39"
"3","6,246","2026-09-04T10:54:19.9151364+02:00","106,68","93.84MiB","93,84","4,58"
"4","8,36","2026-09-04T10:54:22.0295680+02:00","108,79","97.72MiB","97,72","4,77"
"5","10,472","2026-09-04T10:54:24.1407853+02:00","107","90.57MiB","90,57","4,42"
"6","13,478","2026-09-04T10:54:27.1475379+02:00","109,27","87.49MiB","87,49","4,27"
"7","15,594","2026-09-04T10:54:29.2633611+02:00","105,52","93.32MiB","93,32","4,56"
"8","17,715","2026-09-04T10:54:31.3843429+02:00","105,99","89.12MiB","89,12","4,35"
"9","19,842","2026-09-04T10:54:33.5118478+02:00","107,23","89.95MiB","89,95","4,39"
"10","21,954","2026-09-04T10:54:35.6234967+02:00","107,78","88.7MiB","88,7","4,33"
"11","24,963","2026-09-04T10:54:38.6326205+02:00","107,36","88.75MiB","88,75","4,33"
"12","27,078","2026-09-04T10:54:40.7475907+02:00","106,26","89.68MiB","89,68","4,38"
"13","29,197","2026-09-04T10:54:42.8657621+02:00","106,73","90.66MiB","90,66","4,43"
"14","31,317","2026-09-04T10:54:44.9860976+02:00","96,89","54.41MiB","54,41","2,66"
