"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T11:40:40.4579834+02:00","4,5","26.37MiB","26,37","1,29"
"2","4,111","2026-09-04T11:40:43.4630807+02:00","100,38","26.37MiB","26,37","1,29"
"3","6,216","2026-09-04T11:40:45.5674854+02:00","100,79","27.62MiB","27,62","1,35"
"4","8,325","2026-09-04T11:40:47.6764265+02:00","100,15","27.62MiB","27,62","1,35"
"5","10,432","2026-09-04T11:40:49.7841606+02:00","100","27.62MiB","27,62","1,35"
"6","13,437","2026-09-04T11:40:52.7881869+02:00","100,72","27.87MiB","27,87","1,36"
"7","15,544","2026-09-04T11:40:54.8955554+02:00","100,54","29.12MiB","29,12","1,42"
"8","17,656","2026-09-04T11:40:57.0077084+02:00","101","29.12MiB","29,12","1,42"
"9","19,761","2026-09-04T11:40:59.1123800+02:00","100,45","27.87MiB","27,87","1,36"
"10","21,877","2026-09-04T11:41:01.2283206+02:00","100,21","27.87MiB","27,87","1,36"
"11","24,885","2026-09-04T11:41:04.2365002+02:00","100,1","27.87MiB","27,87","1,36"
"12","26,989","2026-09-04T11:41:06.3406930+02:00","100,25","28.12MiB","28,12","1,37"
"13","29,094","2026-09-04T11:41:08.4450682+02:00","100,05","28.12MiB","28,12","1,37"
"14","31,2","2026-09-04T11:41:10.5518348+02:00","99,44","28.12MiB","28,12","1,37"
