"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,103","2026-09-04T09:00:15.7828342+02:00","1,28","22.46MiB","22,46","1,1"
"2","4,111","2026-09-04T09:00:18.7906020+02:00","22,05","24.96MiB","24,96","1,22"
"3","6,234","2026-09-04T09:00:20.9131851+02:00","21,64","25.45MiB","25,45","1,24"
"4","8,357","2026-09-04T09:00:23.0359454+02:00","22,8","24.68MiB","24,68","1,21"
"5","10,47","2026-09-04T09:00:25.1486242+02:00","21,77","25.58MiB","25,58","1,25"
"6","13,477","2026-09-04T09:00:28.1558855+02:00","21,23","27.55MiB","27,55","1,35"
"7","15,599","2026-09-04T09:00:30.2777944+02:00","19,7","29.54MiB","29,54","1,44"
"8","17,713","2026-09-04T09:00:32.3925868+02:00","19,47","29.28MiB","29,28","1,43"
"9","19,833","2026-09-04T09:00:34.5115707+02:00","20,8","29.77MiB","29,77","1,45"
"10","22,838","2026-09-04T09:00:37.5166979+02:00","20,54","29.5MiB","29,5","1,44"
"11","24,961","2026-09-04T09:00:39.6404579+02:00","20,72","29.48MiB","29,48","1,44"
"12","27,079","2026-09-04T09:00:41.7582047+02:00","20,53","29.97MiB","29,97","1,46"
"13","29,214","2026-09-04T09:00:43.8930233+02:00","20,1","29.46MiB","29,46","1,44"
"14","32,253","2026-09-04T09:00:46.9322459+02:00","0,04","29.45MiB","29,45","1,44"
