"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,113","2026-09-04T10:29:42.6075044+02:00","7,78","87.86MiB","87,86","4,29"
"2","3,232","2026-09-04T10:29:44.7277854+02:00","105,68","89.5MiB","89,5","4,37"
"3","6,239","2026-09-04T10:29:47.7343282+02:00","106,64","94.54MiB","94,54","4,62"
"4","8,352","2026-09-04T10:29:49.8471217+02:00","108,57","91.13MiB","91,13","4,45"
"5","10,474","2026-09-04T10:29:51.9686290+02:00","106,96","88.58MiB","88,58","4,33"
"6","12,601","2026-09-04T10:29:54.0957340+02:00","105,85","91.94MiB","91,94","4,49"
"7","15,646","2026-09-04T10:29:57.1411765+02:00","105,86","94.35MiB","94,35","4,61"
"8","17,768","2026-09-04T10:29:59.2628328+02:00","106,56","92.2MiB","92,2","4,5"
"9","19,883","2026-09-04T10:30:01.3781455+02:00","105,75","87.33MiB","87,33","4,26"
"10","22","2026-09-04T10:30:03.4956782+02:00","106,2","94.37MiB","94,37","4,61"
"11","24,117","2026-09-04T10:30:05.6119466+02:00","105,51","89.79MiB","89,79","4,38"
"12","27,125","2026-09-04T10:30:08.6199394+02:00","105,62","97.52MiB","97,52","4,76"
"13","29,24","2026-09-04T10:30:10.7352476+02:00","105,51","90.12MiB","90,12","4,4"
"14","31,38","2026-09-04T10:30:12.8748842+02:00","89,48","54.34MiB","54,34","2,65"
