"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,111","2026-09-04T07:18:59.4153169+02:00","6,08","35.79MiB","35,79","1,75"
"2","3,217","2026-09-04T07:19:01.5217275+02:00","100,72","43.89MiB","43,89","2,14"
"3","6,225","2026-09-04T07:19:04.5288802+02:00","100,69","47.95MiB","47,95","2,34"
"4","8,342","2026-09-04T07:19:06.6464777+02:00","100","44.25MiB","44,25","2,16"
"5","10,46","2026-09-04T07:19:08.7640126+02:00","100,58","44.25MiB","44,25","2,16"
"6","12,565","2026-09-04T07:19:10.8690830+02:00","100,38","40.43MiB","40,43","1,97"
"7","14,67","2026-09-04T07:19:12.9735362+02:00","99,37","44.27MiB","44,27","2,16"
"8","17,678","2026-09-04T07:19:15.9820952+02:00","100,52","44.31MiB","44,31","2,16"
"9","19,792","2026-09-04T07:19:18.0961004+02:00","100,17","44.38MiB","44,38","2,17"
"10","21,899","2026-09-04T07:19:20.2030063+02:00","100,13","40.73MiB","40,73","1,99"
"11","24,022","2026-09-04T07:19:22.3259561+02:00","100","44.31MiB","44,31","2,16"
"12","27,01","2026-09-04T07:19:25.3133515+02:00","100,05","36.5MiB","36,5","1,78"
"13","29,132","2026-09-04T07:19:27.4356215+02:00","100,06","40.32MiB","40,32","1,97"
"14","31,248","2026-09-04T07:19:29.5522836+02:00","100,49","36.77MiB","36,77","1,8"
