"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,103","2026-09-04T08:44:13.2768888+02:00","1,69","20.88MiB","20,88","1,02"
"2","4,111","2026-09-04T08:44:16.2852295+02:00","20,15","24.87MiB","24,87","1,21"
"3","6,246","2026-09-04T08:44:18.4192045+02:00","19,37","25.61MiB","25,61","1,25"
"4","8,368","2026-09-04T08:44:20.5418525+02:00","22,09","24.74MiB","24,74","1,21"
"5","10,488","2026-09-04T08:44:22.6621378+02:00","19,46","24.68MiB","24,68","1,21"
"6","13,498","2026-09-04T08:44:25.6716173+02:00","19,33","25.91MiB","25,91","1,27"
"7","15,623","2026-09-04T08:44:27.7966480+02:00","19,9","28.65MiB","28,65","1,4"
"8","17,74","2026-09-04T08:44:29.9135212+02:00","19,43","28.64MiB","28,64","1,4"
"9","19,871","2026-09-04T08:44:32.0454998+02:00","20,22","28.88MiB","28,88","1,41"
"10","22,877","2026-09-04T08:44:35.0514987+02:00","21,31","29.26MiB","29,26","1,43"
"11","24,997","2026-09-04T08:44:37.1711388+02:00","20,59","28.75MiB","28,75","1,4"
"12","27,11","2026-09-04T08:44:39.2837684+02:00","19,7","28.71MiB","28,71","1,4"
"13","29,241","2026-09-04T08:44:41.4147529+02:00","20,11","29.21MiB","29,21","1,43"
"14","31,374","2026-09-04T08:44:43.5480740+02:00","20,15","28.44MiB","28,44","1,39"
