"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T06:48:02.0985313+02:00","6,81","36MiB","36","1,76"
"2","3,209","2026-09-04T06:48:04.2026570+02:00","101,21","45.18MiB","45,18","2,21"
"3","6,214","2026-09-04T06:48:07.2066125+02:00","100,69","41.21MiB","41,21","2,01"
"4","8,326","2026-09-04T06:48:09.3202624+02:00","100,13","44.37MiB","44,37","2,17"
"5","10,433","2026-09-04T06:48:11.4266172+02:00","100,49","40.61MiB","40,61","1,98"
"6","12,547","2026-09-04T06:48:13.5413840+02:00","100,02","44.42MiB","44,42","2,17"
"7","14,66","2026-09-04T06:48:15.6539528+02:00","99,84","36.88MiB","36,88","1,8"
"8","17,674","2026-09-04T06:48:18.6675982+02:00","100,3","44.49MiB","44,49","2,17"
"9","19,785","2026-09-04T06:48:20.7785399+02:00","100,07","44.49MiB","44,49","2,17"
"10","21,895","2026-09-04T06:48:22.8891367+02:00","100,42","44.52MiB","44,52","2,17"
"11","24","2026-09-04T06:48:24.9937611+02:00","100,24","40.86MiB","40,86","2"
"12","27,004","2026-09-04T06:48:27.9985316+02:00","100,08","36.41MiB","36,41","1,78"
"13","29,117","2026-09-04T06:48:30.1106896+02:00","100,13","41.12MiB","41,12","2,01"
"14","31,23","2026-09-04T06:48:32.2244160+02:00","99,96","44.88MiB","44,88","2,19"
