"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T10:09:02.7904242+02:00","8,56","84.14MiB","84,14","4,11"
"2","3,226","2026-09-04T10:09:04.9100525+02:00","105,08","94.09MiB","94,09","4,59"
"3","6,231","2026-09-04T10:09:07.9147137+02:00","104,7","93.32MiB","93,32","4,56"
"4","8,347","2026-09-04T10:09:10.0313020+02:00","106,65","88.36MiB","88,36","4,31"
"5","10,467","2026-09-04T10:09:12.1507380+02:00","104,17","89.09MiB","89,09","4,35"
"6","12,586","2026-09-04T10:09:14.2708979+02:00","102,93","92.15MiB","92,15","4,5"
"7","14,707","2026-09-04T10:09:16.3915207+02:00","104,98","87.96MiB","87,96","4,3"
"8","17,709","2026-09-04T10:09:19.3935154+02:00","105,08","85.25MiB","85,25","4,16"
"9","19,827","2026-09-04T10:09:21.5110379+02:00","106,27","98.15MiB","98,15","4,79"
"10","21,945","2026-09-04T10:09:23.6293229+02:00","107,92","87.93MiB","87,93","4,29"
"11","24,06","2026-09-04T10:09:25.7444575+02:00","104,93","91.92MiB","91,92","4,49"
"12","27,066","2026-09-04T10:09:28.7501285+02:00","106,77","89.63MiB","89,63","4,38"
"13","29,189","2026-09-04T10:09:30.8732917+02:00","106,46","91.16MiB","91,16","4,45"
"14","31,319","2026-09-04T10:09:33.0039522+02:00","89","61.23MiB","61,23","2,99"
