"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T08:08:03.2127003+02:00","1,88","67.56MiB","67,56","3,3"
"2","3,213","2026-09-04T08:08:05.3210260+02:00","20,5","97.29MiB","97,29","4,75"
"3","6,218","2026-09-04T08:08:08.3262433+02:00","21,68","118.3MiB","118,3","5,78"
"4","8,328","2026-09-04T08:08:10.4363677+02:00","18,65","107.4MiB","107,4","5,24"
"5","10,438","2026-09-04T08:08:12.5459088+02:00","23,03","107.4MiB","107,4","5,24"
"6","12,557","2026-09-04T08:08:14.6649348+02:00","24,6","87MiB","87","4,25"
"7","15,667","2026-09-04T08:08:17.7746383+02:00","23,15","67.46MiB","67,46","3,29"
"8","17,787","2026-09-04T08:08:19.8956947+02:00","22,41","106.7MiB","106,7","5,21"
"9","19,899","2026-09-04T08:08:22.0067589+02:00","21,94","106.6MiB","106,6","5,21"
"10","22,012","2026-09-04T08:08:24.1203496+02:00","22,99","101.9MiB","101,9","4,98"
"11","24,12","2026-09-04T08:08:26.2283082+02:00","20,69","100.7MiB","100,7","4,91"
"12","27,127","2026-09-04T08:08:29.2347694+02:00","20,81","70.61MiB","70,61","3,45"
"13","29,239","2026-09-04T08:08:31.3465005+02:00","18,16","120.7MiB","120,7","5,89"
"14","31,354","2026-09-04T08:08:33.4617598+02:00","22,7","120.7MiB","120,7","5,89"
