"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T09:37:33.1267150+02:00","1,84","22.34MiB","22,34","1,09"
"2","4,118","2026-09-04T09:37:36.1368237+02:00","20,52","26.46MiB","26,46","1,29"
"3","6,237","2026-09-04T09:37:38.2566628+02:00","22,12","26.69MiB","26,69","1,3"
"4","8,366","2026-09-04T09:37:40.3854295+02:00","2,48","26.66MiB","26,66","1,3"
"5","10,71","2026-09-04T09:37:42.7290690+02:00","0","26.66MiB","26,66","1,3"
"6","12,758","2026-09-04T09:37:44.7770521+02:00","0","26.66MiB","26,66","1,3"
"7","15,765","2026-09-04T09:37:47.7845258+02:00","21,9","22.68MiB","22,68","1,11"
"8","17,876","2026-09-04T09:37:49.8954498+02:00","21,12","26.95MiB","26,95","1,32"
"9","19,998","2026-09-04T09:37:52.0171078+02:00","19,37","26.43MiB","26,43","1,29"
"10","23,003","2026-09-04T09:37:55.0226299+02:00","20,16","27.33MiB","27,33","1,33"
"11","25,124","2026-09-04T09:37:57.1432600+02:00","19,76","27.07MiB","27,07","1,32"
"12","27,253","2026-09-04T09:37:59.2724809+02:00","19,31","27.81MiB","27,81","1,36"
"13","29,373","2026-09-04T09:38:01.3921790+02:00","20,86","30.04MiB","30,04","1,47"
"14","32,473","2026-09-04T09:38:04.4922339+02:00","0,08","29.49MiB","29,49","1,44"
