"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,114","2026-09-04T11:11:00.6840839+02:00","7,94","26.42MiB","26,42","1,29"
"2","3,224","2026-09-04T11:11:02.7947301+02:00","99,98","26.67MiB","26,67","1,3"
"3","6,227","2026-09-04T11:11:05.7966927+02:00","100,9","27.1MiB","27,1","1,32"
"4","8,343","2026-09-04T11:11:07.9129844+02:00","100,48","27.1MiB","27,1","1,32"
"5","10,447","2026-09-04T11:11:10.0173112+02:00","100,07","27.35MiB","27,35","1,34"
"6","12,56","2026-09-04T11:11:12.1306140+02:00","99,87","27.6MiB","27,6","1,35"
"7","14,678","2026-09-04T11:11:14.2482386+02:00","101,04","28.1MiB","28,1","1,37"
"8","17,68","2026-09-04T11:11:17.2493993+02:00","101,54","27.62MiB","27,62","1,35"
"9","19,786","2026-09-04T11:11:19.3557041+02:00","100,56","28.03MiB","28,03","1,37"
"10","21,899","2026-09-04T11:11:21.4696993+02:00","100,53","28.03MiB","28,03","1,37"
"11","24,007","2026-09-04T11:11:23.5767083+02:00","99,87","28.03MiB","28,03","1,37"
"12","27,019","2026-09-04T11:11:26.5895590+02:00","100,41","28.03MiB","28,03","1,37"
"13","29,126","2026-09-04T11:11:28.6965092+02:00","99,69","28.03MiB","28,03","1,37"
"14","31,231","2026-09-04T11:11:30.8012527+02:00","100,07","28.03MiB","28,03","1,37"
