"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T07:22:51.8614735+02:00","3,61","36.55MiB","36,55","1,78"
"2","4,114","2026-09-04T07:22:54.8689147+02:00","99,98","44.7MiB","44,7","2,18"
"3","6,215","2026-09-04T07:22:56.9701792+02:00","100,29","44.57MiB","44,57","2,18"
"4","8,323","2026-09-04T07:22:59.0782966+02:00","101,09","40.7MiB","40,7","1,99"
"5","10,427","2026-09-04T07:23:01.1820088+02:00","100,5","40.91MiB","40,91","2"
"6","13,434","2026-09-04T07:23:04.1885939+02:00","100,02","44.72MiB","44,72","2,18"
"7","15,537","2026-09-04T07:23:06.2916586+02:00","100,01","44.72MiB","44,72","2,18"
"8","17,648","2026-09-04T07:23:08.4031090+02:00","100,38","44.73MiB","44,73","2,18"
"9","19,753","2026-09-04T07:23:10.5073575+02:00","100,09","44.8MiB","44,8","2,19"
"10","21,865","2026-09-04T07:23:12.6191130+02:00","100,16","44.85MiB","44,85","2,19"
"11","24,871","2026-09-04T07:23:15.6255563+02:00","100,54","37.52MiB","37,52","1,83"
"12","26,977","2026-09-04T07:23:17.7320160+02:00","100,07","41.31MiB","41,31","2,02"
"13","29,095","2026-09-04T07:23:19.8490228+02:00","101,05","44.96MiB","44,96","2,2"
"14","31,214","2026-09-04T07:23:21.9685294+02:00","100,08","41.3MiB","41,3","2,02"
