"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T06:20:52.4149179+02:00","0,93","40.29MiB","40,29","1,97"
"2","4,114","2026-09-04T06:20:55.4195319+02:00","93,21","41.62MiB","41,62","2,03"
"3","6,243","2026-09-04T06:20:57.5483348+02:00","88,92","41.62MiB","41,62","2,03"
"4","8,388","2026-09-04T06:20:59.6937478+02:00","89,61","41.62MiB","41,62","2,03"
"5","10,521","2026-09-04T06:21:01.8273819+02:00","85,3","41.62MiB","41,62","2,03"
"6","13,527","2026-09-04T06:21:04.8328972+02:00","80,9","41.6MiB","41,6","2,03"
"7","15,669","2026-09-04T06:21:06.9747021+02:00","88,94","41.6MiB","41,6","2,03"
"8","17,8","2026-09-04T06:21:09.1063142+02:00","82,19","41.6MiB","41,6","2,03"
"9","19,937","2026-09-04T06:21:11.2430464+02:00","83,18","41.55MiB","41,55","2,03"
"10","22,993","2026-09-04T06:21:14.2993284+02:00","84,79","41.55MiB","41,55","2,03"
"11","25,134","2026-09-04T06:21:16.4404124+02:00","80,5","41.55MiB","41,55","2,03"
"12","27,28","2026-09-04T06:21:18.5854791+02:00","83,46","41.55MiB","41,55","2,03"
"13","29,421","2026-09-04T06:21:20.7270249+02:00","85,96","41.54MiB","41,54","2,03"
"14","31,591","2026-09-04T06:21:22.8964672+02:00","48,33","40.74MiB","40,74","1,99"
