"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T09:01:37.7345319+02:00","1,2","26.51MiB","26,51","1,29"
"2","4,119","2026-09-04T09:01:40.7440230+02:00","9,25","27.38MiB","27,38","1,34"
"3","6,24","2026-09-04T09:01:42.8643835+02:00","9,7","27.35MiB","27,35","1,34"
"4","8,367","2026-09-04T09:01:44.9913274+02:00","9,26","27.99MiB","27,99","1,37"
"5","10,482","2026-09-04T09:01:47.1067540+02:00","10,17","28.68MiB","28,68","1,4"
"6","13,497","2026-09-04T09:01:50.1206855+02:00","8,22","27.78MiB","27,78","1,36"
"7","15,619","2026-09-04T09:01:52.2436996+02:00","9,27","28.9MiB","28,9","1,41"
"8","17,747","2026-09-04T09:01:54.3713960+02:00","8,12","29.05MiB","29,05","1,42"
"9","19,862","2026-09-04T09:01:56.4867574+02:00","9,31","29.41MiB","29,41","1,44"
"10","22,872","2026-09-04T09:01:59.4964195+02:00","9,12","29.66MiB","29,66","1,45"
"11","24,985","2026-09-04T09:02:01.6098971+02:00","9,39","29.47MiB","29,47","1,44"
"12","27,108","2026-09-04T09:02:03.7325359+02:00","9,27","29.63MiB","29,63","1,45"
"13","29,219","2026-09-04T09:02:05.8432444+02:00","8,88","29.98MiB","29,98","1,46"
"14","31,356","2026-09-04T09:02:07.9802691+02:00","8,99","29.61MiB","29,61","1,45"
