"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,117","2026-09-04T06:45:27.2487864+02:00","7,99","49.53MiB","49,53","2,42"
"2","3,227","2026-09-04T06:45:29.3592532+02:00","102,55","34.57MiB","34,57","1,69"
"3","6,233","2026-09-04T06:45:32.3647511+02:00","101,95","55.75MiB","55,75","2,72"
"4","8,34","2026-09-04T06:45:34.4720208+02:00","102,48","35.09MiB","35,09","1,71"
"5","10,449","2026-09-04T06:45:36.5812652+02:00","102,93","34.98MiB","34,98","1,71"
"6","12,55","2026-09-04T06:45:38.6819405+02:00","102,47","36.11MiB","36,11","1,76"
"7","14,661","2026-09-04T06:45:40.7928060+02:00","102,77","36.34MiB","36,34","1,77"
"8","17,668","2026-09-04T06:45:43.7998153+02:00","102,36","36.54MiB","36,54","1,78"
"9","19,78","2026-09-04T06:45:45.9122687+02:00","102,56","38.38MiB","38,38","1,87"
"10","21,89","2026-09-04T06:45:48.0219781+02:00","101,93","44.55MiB","44,55","2,18"
"11","24,006","2026-09-04T06:45:50.1378973+02:00","101,99","44.38MiB","44,38","2,17"
"12","27,007","2026-09-04T06:45:53.1391978+02:00","102,33","44.83MiB","44,83","2,19"
"13","29,109","2026-09-04T06:45:55.2412011+02:00","102,33","45.71MiB","45,71","2,23"
"14","31,221","2026-09-04T06:45:57.3535631+02:00","102,18","46.11MiB","46,11","2,25"
