"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,108","2026-09-04T08:45:33.8349900+02:00","1,18","26.99MiB","26,99","1,32"
"2","4,121","2026-09-04T08:45:36.8491000+02:00","9,61","27.74MiB","27,74","1,35"
"3","6,232","2026-09-04T08:45:38.9598086+02:00","10,45","27.9MiB","27,9","1,36"
"4","8,346","2026-09-04T08:45:41.0733407+02:00","9,36","28.02MiB","28,02","1,37"
"5","10,459","2026-09-04T08:45:43.1861910+02:00","10,18","28.86MiB","28,86","1,41"
"6","13,465","2026-09-04T08:45:46.1924519+02:00","9,68","27.88MiB","27,88","1,36"
"7","15,586","2026-09-04T08:45:48.3138785+02:00","9,23","29MiB","29","1,42"
"8","17,713","2026-09-04T08:45:50.4408180+02:00","9,68","28.9MiB","28,9","1,41"
"9","19,833","2026-09-04T08:45:52.5604042+02:00","9,07","29.26MiB","29,26","1,43"
"10","22,843","2026-09-04T08:45:55.5697535+02:00","9,86","29.77MiB","29,77","1,45"
"11","24,964","2026-09-04T08:45:57.6915178+02:00","9,34","29.29MiB","29,29","1,43"
"12","27,085","2026-09-04T08:45:59.8120558+02:00","7,91","29.74MiB","29,74","1,45"
"13","29,196","2026-09-04T08:46:01.9238700+02:00","10,14","29.84MiB","29,84","1,46"
"14","31,313","2026-09-04T08:46:04.0402437+02:00","8,95","30.01MiB","30,01","1,47"
