"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T08:39:02.4364535+02:00","1,95","75.49MiB","75,49","3,69"
"2","3,232","2026-09-04T08:39:04.5591117+02:00","24,43","96.59MiB","96,59","4,72"
"3","6,238","2026-09-04T08:39:07.5653392+02:00","23,02","116.6MiB","116,6","5,69"
"4","8,351","2026-09-04T08:39:09.6784055+02:00","12,54","86.7MiB","86,7","4,23"
"5","10,473","2026-09-04T08:39:11.8003136+02:00","22,55","126.6MiB","126,6","6,18"
"6","12,595","2026-09-04T08:39:13.9225182+02:00","20,29","65.65MiB","65,65","3,21"
"7","14,71","2026-09-04T08:39:16.0366602+02:00","19,82","116MiB","116","5,66"
"8","17,717","2026-09-04T08:39:19.0446095+02:00","17,82","115.6MiB","115,6","5,64"
"9","19,826","2026-09-04T08:39:21.1532100+02:00","16,41","85.89MiB","85,89","4,19"
"10","21,948","2026-09-04T08:39:23.2757033+02:00","19,57","106.2MiB","106,2","5,18"
"11","24,059","2026-09-04T08:39:25.3862553+02:00","19,26","106.6MiB","106,6","5,2"
"12","27,065","2026-09-04T08:39:28.3925130+02:00","20,97","126.6MiB","126,6","6,18"
"13","29,18","2026-09-04T08:39:30.5072785+02:00","17,93","96.34MiB","96,34","4,7"
"14","31,301","2026-09-04T08:39:32.6278228+02:00","19,39","85.52MiB","85,52","4,18"
