"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,113","2026-09-04T11:21:19.6694749+02:00","4,1","27.16MiB","27,16","1,33"
"2","3,217","2026-09-04T11:21:21.7735970+02:00","100,01","27.41MiB","27,41","1,34"
"3","6,221","2026-09-04T11:21:24.7779016+02:00","100,6","28.16MiB","28,16","1,38"
"4","8,335","2026-09-04T11:21:26.8915848+02:00","99,97","27.86MiB","27,86","1,36"
"5","10,446","2026-09-04T11:21:29.0024617+02:00","100,03","27.53MiB","27,53","1,34"
"6","12,558","2026-09-04T11:21:31.1143200+02:00","100,57","27.77MiB","27,77","1,36"
"7","14,669","2026-09-04T11:21:33.2258972+02:00","100,3","27.73MiB","27,73","1,35"
"8","17,675","2026-09-04T11:21:36.2318393+02:00","101,45","29.73MiB","29,73","1,45"
"9","19,786","2026-09-04T11:21:38.3427687+02:00","100,62","28.43MiB","28,43","1,39"
"10","21,894","2026-09-04T11:21:40.4503980+02:00","100,28","28.43MiB","28,43","1,39"
"11","24,01","2026-09-04T11:21:42.5662468+02:00","99,56","28.34MiB","28,34","1,38"
"12","27,016","2026-09-04T11:21:45.5729357+02:00","100,46","28.59MiB","28,59","1,4"
"13","29,133","2026-09-04T11:21:47.6894314+02:00","99,67","28.59MiB","28,59","1,4"
"14","31,253","2026-09-04T11:21:49.8099597+02:00","99,75","28.59MiB","28,59","1,4"
