"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T07:57:43.1460305+02:00","2,4","66.91MiB","66,91","3,27"
"2","3,214","2026-09-04T07:57:45.2556028+02:00","21,37","106.7MiB","106,7","5,21"
"3","6,22","2026-09-04T07:57:48.2610010+02:00","24,09","97.33MiB","97,33","4,75"
"4","8,324","2026-09-04T07:57:50.3648392+02:00","20,43","77.38MiB","77,38","3,78"
"5","10,429","2026-09-04T07:57:52.4703278+02:00","18,95","97.91MiB","97,91","4,78"
"6","12,543","2026-09-04T07:57:54.5837487+02:00","18,33","97.51MiB","97,51","4,76"
"7","14,651","2026-09-04T07:57:56.6915222+02:00","20,33","107.7MiB","107,7","5,26"
"8","17,657","2026-09-04T07:57:59.6985196+02:00","16,72","67.56MiB","67,56","3,3"
"9","19,768","2026-09-04T07:58:01.8091865+02:00","21,49","75.75MiB","75,75","3,7"
"10","21,885","2026-09-04T07:58:03.9267860+02:00","20,1","96.66MiB","96,66","4,72"
"11","23,995","2026-09-04T07:58:06.0362678+02:00","18,27","106.1MiB","106,1","5,18"
"12","27,002","2026-09-04T07:58:09.0429289+02:00","18,33","76.29MiB","76,29","3,73"
"13","29,12","2026-09-04T07:58:11.1614720+02:00","19,89","46.63MiB","46,63","2,28"
"14","31,23","2026-09-04T07:58:13.2712491+02:00","19,27","86.1MiB","86,1","4,2"
