"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,108","2026-09-04T08:58:55.4419146+02:00","0,85","22.87MiB","22,87","1,12"
"2","4,115","2026-09-04T08:58:58.4489254+02:00","20,01","25.84MiB","25,84","1,26"
"3","6,235","2026-09-04T08:59:00.5688198+02:00","21,92","26.57MiB","26,57","1,3"
"4","8,365","2026-09-04T08:59:02.6996010+02:00","22,12","27.55MiB","27,55","1,35"
"5","10,485","2026-09-04T08:59:04.8187816+02:00","23,53","27.77MiB","27,77","1,36"
"6","13,492","2026-09-04T08:59:07.8261931+02:00","21","28.46MiB","28,46","1,39"
"7","15,608","2026-09-04T08:59:09.9416336+02:00","19,46","29.95MiB","29,95","1,46"
"8","17,732","2026-09-04T08:59:12.0663094+02:00","20,01","30.18MiB","30,18","1,47"
"9","19,851","2026-09-04T08:59:14.1851480+02:00","20,02","30.42MiB","30,42","1,49"
"10","22,855","2026-09-04T08:59:17.1892970+02:00","21,39","30.65MiB","30,65","1,5"
"11","24,979","2026-09-04T08:59:19.3133620+02:00","20,25","30.64MiB","30,64","1,5"
"12","27,096","2026-09-04T08:59:21.4298175+02:00","21,62","30.62MiB","30,62","1,5"
"13","29,239","2026-09-04T08:59:23.5735764+02:00","20,65","30.87MiB","30,87","1,51"
"14","31,371","2026-09-04T08:59:25.7052542+02:00","20,34","30.61MiB","30,61","1,49"
