"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T07:08:40.2394366+02:00","6,87","36.55MiB","36,55","1,78"
"2","3,217","2026-09-04T07:08:42.3461367+02:00","100,29","47.93MiB","47,93","2,34"
"3","6,222","2026-09-04T07:08:45.3509120+02:00","100,16","47.66MiB","47,66","2,33"
"4","8,338","2026-09-04T07:08:47.4677068+02:00","100,24","47.63MiB","47,63","2,33"
"5","10,442","2026-09-04T07:08:49.5715844+02:00","100,23","47.89MiB","47,89","2,34"
"6","12,549","2026-09-04T07:08:51.6780562+02:00","100,14","47.89MiB","47,89","2,34"
"7","14,658","2026-09-04T07:08:53.7871804+02:00","99,88","47.96MiB","47,96","2,34"
"8","17,668","2026-09-04T07:08:56.7978230+02:00","99,93","44.2MiB","44,2","2,16"
"9","19,775","2026-09-04T07:08:58.9046804+02:00","100,13","36.89MiB","36,89","1,8"
"10","21,881","2026-09-04T07:09:01.0108113+02:00","101,06","40.83MiB","40,83","1,99"
"11","23,993","2026-09-04T07:09:03.1224792+02:00","100,27","44.64MiB","44,64","2,18"
"12","26,989","2026-09-04T07:09:06.1182484+02:00","100,5","40.75MiB","40,75","1,99"
"13","29,09","2026-09-04T07:09:08.2194138+02:00","100,1","44.99MiB","44,99","2,2"
"14","31,195","2026-09-04T07:09:10.3241397+02:00","100,08","41.25MiB","41,25","2,01"
