"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T10:41:20.3508392+02:00","3,87","68.2MiB","68,2","3,33"
"2","4,113","2026-09-04T10:41:23.3582904+02:00","112,13","87.98MiB","87,98","4,3"
"3","6,23","2026-09-04T10:41:25.4758218+02:00","111,62","85.2MiB","85,2","4,16"
"4","8,34","2026-09-04T10:41:27.5853586+02:00","110,48","85.95MiB","85,95","4,2"
"5","10,463","2026-09-04T10:41:29.7082646+02:00","112,98","82.45MiB","82,45","4,03"
"6","13,467","2026-09-04T10:41:32.7128804+02:00","111,79","81.28MiB","81,28","3,97"
"7","15,577","2026-09-04T10:41:34.8224736+02:00","112,53","85.97MiB","85,97","4,2"
"8","17,699","2026-09-04T10:41:36.9442786+02:00","110,17","86.21MiB","86,21","4,21"
"9","19,809","2026-09-04T10:41:39.0544302+02:00","112,32","85.31MiB","85,31","4,17"
"10","21,93","2026-09-04T10:41:41.1759897+02:00","112,18","85.27MiB","85,27","4,16"
"11","24,935","2026-09-04T10:41:44.1801647+02:00","111,68","80.16MiB","80,16","3,91"
"12","27,048","2026-09-04T10:41:46.2930028+02:00","110,15","88.06MiB","88,06","4,3"
"13","29,165","2026-09-04T10:41:48.4105270+02:00","110,68","81.93MiB","81,93","4"
"14","31,298","2026-09-04T10:41:50.5441980+02:00","105,07","55.82MiB","55,82","2,73"
