"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,119","2026-09-04T05:52:22.3065898+02:00","1,58","39.84MiB","39,84","1,95"
"2","4,125","2026-09-04T05:52:25.3123860+02:00","92,71","47.23MiB","47,23","2,31"
"3","6,268","2026-09-04T05:52:27.4547888+02:00","85,25","48.8MiB","48,8","2,38"
"4","8,397","2026-09-04T05:52:29.5844947+02:00","81,33","49.63MiB","49,63","2,42"
"5","10,526","2026-09-04T05:52:31.7130248+02:00","81,45","50.83MiB","50,83","2,48"
"6","13,532","2026-09-04T05:52:34.7198785+02:00","84,15","53.9MiB","53,9","2,63"
"7","15,663","2026-09-04T05:52:36.8499177+02:00","81,06","54.9MiB","54,9","2,68"
"8","17,805","2026-09-04T05:52:38.9915691+02:00","83,63","57.32MiB","57,32","2,8"
"9","19,943","2026-09-04T05:52:41.1305249+02:00","87,16","59.11MiB","59,11","2,89"
"10","22,01","2026-09-04T05:52:43.1972560+02:00","81,11","59.28MiB","59,28","2,89"
"11","25,016","2026-09-04T05:52:46.2033870+02:00","78,57","59.25MiB","59,25","2,89"
"12","27,157","2026-09-04T05:52:48.3447237+02:00","80,14","59.23MiB","59,23","2,89"
"13","29,307","2026-09-04T05:52:50.4945731+02:00","80,38","58.8MiB","58,8","2,87"
"14","31,461","2026-09-04T05:52:52.6487220+02:00","59,29","34.17MiB","34,17","1,67"
