"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T07:15:07.2799558+02:00","2,18","49.35MiB","49,35","2,41"
"2","4,114","2026-09-04T07:15:10.2844113+02:00","101,36","49.8MiB","49,8","2,43"
"3","6,231","2026-09-04T07:15:12.4006799+02:00","101,69","50.68MiB","50,68","2,47"
"4","8,342","2026-09-04T07:15:14.5120427+02:00","101,81","50.82MiB","50,82","2,48"
"5","10,447","2026-09-04T07:15:16.6170733+02:00","101,92","50.71MiB","50,71","2,48"
"6","13,452","2026-09-04T07:15:19.6218454+02:00","102,35","50.66MiB","50,66","2,47"
"7","15,57","2026-09-04T07:15:21.7395525+02:00","102,44","51.05MiB","51,05","2,49"
"8","17,679","2026-09-04T07:15:23.8489034+02:00","102,2","50.94MiB","50,94","2,49"
"9","19,79","2026-09-04T07:15:25.9598678+02:00","101,56","50.57MiB","50,57","2,47"
"10","22,922","2026-09-04T07:15:29.0918376+02:00","102,79","39.27MiB","39,27","1,92"
"11","25,039","2026-09-04T07:15:31.2088387+02:00","102,32","45.19MiB","45,19","2,21"
"12","27,155","2026-09-04T07:15:33.3250780+02:00","102,24","45.31MiB","45,31","2,21"
"13","29,257","2026-09-04T07:15:35.4271042+02:00","102,11","45.44MiB","45,44","2,22"
"14","31,368","2026-09-04T07:15:37.5379461+02:00","101,88","45.57MiB","45,57","2,23"
