"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T07:21:34.2289372+02:00","6,55","49.35MiB","49,35","2,41"
"2","3,223","2026-09-04T07:21:36.3445008+02:00","101,79","49.23MiB","49,23","2,4"
"3","6,23","2026-09-04T07:21:39.3511862+02:00","102,12","49.18MiB","49,18","2,4"
"4","8,337","2026-09-04T07:21:41.4583259+02:00","101,89","50.82MiB","50,82","2,48"
"5","10,45","2026-09-04T07:21:43.5714144+02:00","101,99","51.21MiB","51,21","2,5"
"6","12,562","2026-09-04T07:21:45.6833765+02:00","102,85","33.76MiB","33,76","1,65"
"7","14,663","2026-09-04T07:21:47.7845784+02:00","102,49","34.15MiB","34,15","1,67"
"8","17,672","2026-09-04T07:21:50.7941558+02:00","102,93","34.85MiB","34,85","1,7"
"9","19,785","2026-09-04T07:21:52.9068809+02:00","102,68","35.73MiB","35,73","1,74"
"10","21,895","2026-09-04T07:21:55.0167574+02:00","102,24","35.62MiB","35,62","1,74"
"11","24","2026-09-04T07:21:57.1210990+02:00","101,71","37.25MiB","37,25","1,82"
"12","27,006","2026-09-04T07:22:00.1272818+02:00","102,04","43.74MiB","43,74","2,14"
"13","29,12","2026-09-04T07:22:02.2414944+02:00","101,46","44.12MiB","44,12","2,15"
"14","31,238","2026-09-04T07:22:04.3594798+02:00","101,42","45.26MiB","45,26","2,21"
