"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,117","2026-09-04T05:36:49.3480306+02:00","0,04","40.32MiB","40,32","1,97"
"2","4,122","2026-09-04T05:36:52.3527869+02:00","89,6","47.57MiB","47,57","2,32"
"3","6,261","2026-09-04T05:36:54.4923451+02:00","78,07","48.76MiB","48,76","2,38"
"4","8,407","2026-09-04T05:36:56.6375469+02:00","83,94","49.96MiB","49,96","2,44"
"5","10,552","2026-09-04T05:36:58.7830508+02:00","80,09","51.18MiB","51,18","2,5"
"6","13,56","2026-09-04T05:37:01.7908234+02:00","75,58","53.7MiB","53,7","2,62"
"7","15,693","2026-09-04T05:37:03.9242210+02:00","77,61","54.39MiB","54,39","2,66"
"8","17,835","2026-09-04T05:37:06.0660235+02:00","81,3","56.09MiB","56,09","2,74"
"9","19,968","2026-09-04T05:37:08.1982936+02:00","81,96","57.95MiB","57,95","2,83"
"10","23,03","2026-09-04T05:37:11.2603143+02:00","77,56","58.79MiB","58,79","2,87"
"11","25,17","2026-09-04T05:37:13.4010069+02:00","78,99","58.97MiB","58,97","2,88"
"12","27,314","2026-09-04T05:37:15.5448978+02:00","84,78","58.94MiB","58,94","2,88"
"13","29,465","2026-09-04T05:37:17.6961027+02:00","77,46","58.78MiB","58,78","2,87"
"14","31,617","2026-09-04T05:37:19.8481970+02:00","50,73","30.62MiB","30,62","1,5"
