"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,105","2026-09-04T10:49:05.0265449+02:00","1,2","49.35MiB","49,35","2,41"
"2","4,113","2026-09-04T10:49:08.0339008+02:00","105,96","88.59MiB","88,59","4,33"
"3","6,226","2026-09-04T10:49:10.1466240+02:00","107,08","90.62MiB","90,62","4,43"
"4","8,34","2026-09-04T10:49:12.2612257+02:00","109,12","90.93MiB","90,93","4,44"
"5","10,452","2026-09-04T10:49:14.3725370+02:00","106,31","93.41MiB","93,41","4,56"
"6","13,458","2026-09-04T10:49:17.3788321+02:00","108,7","101.1MiB","101,1","4,93"
"7","15,579","2026-09-04T10:49:19.4997492+02:00","106,43","95.21MiB","95,21","4,65"
"8","17,695","2026-09-04T10:49:21.6158707+02:00","105,48","92.18MiB","92,18","4,5"
"9","19,816","2026-09-04T10:49:23.7369772+02:00","106,46","91.65MiB","91,65","4,48"
"10","21,949","2026-09-04T10:49:25.8692359+02:00","106,22","97.23MiB","97,23","4,75"
"11","24,949","2026-09-04T10:49:28.8694501+02:00","104,96","95.34MiB","95,34","4,66"
"12","27,081","2026-09-04T10:49:31.0015276+02:00","106,06","89.47MiB","89,47","4,37"
"13","29,197","2026-09-04T10:49:33.1183228+02:00","106,11","94.52MiB","94,52","4,62"
"14","31,326","2026-09-04T10:49:35.2470517+02:00","96,25","61.93MiB","61,93","3,02"
