"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T07:12:32.5476342+02:00","3,25","36.69MiB","36,69","1,79"
"2","4,113","2026-09-04T07:12:35.5506964+02:00","100,38","40.71MiB","40,71","1,99"
"3","6,219","2026-09-04T07:12:37.6565418+02:00","100,06","44.06MiB","44,06","2,15"
"4","8,326","2026-09-04T07:12:39.7637177+02:00","100,06","40.63MiB","40,63","1,98"
"5","10,431","2026-09-04T07:12:41.8686054+02:00","100,05","44.57MiB","44,57","2,18"
"6","13,437","2026-09-04T07:12:44.8740101+02:00","100,29","41.11MiB","41,11","2,01"
"7","15,556","2026-09-04T07:12:46.9940269+02:00","100,37","44.93MiB","44,93","2,19"
"8","17,67","2026-09-04T07:12:49.1072290+02:00","100,08","41.11MiB","41,11","2,01"
"9","19,777","2026-09-04T07:12:51.2142098+02:00","100,5","44.87MiB","44,87","2,19"
"10","21,887","2026-09-04T07:12:53.3242707+02:00","99,86","40.84MiB","40,84","1,99"
"11","24,892","2026-09-04T07:12:56.3285483+02:00","100,53","44.11MiB","44,11","2,15"
"12","27,002","2026-09-04T07:12:58.4389668+02:00","100,14","43.98MiB","43,98","2,15"
"13","29,102","2026-09-04T07:13:00.5396182+02:00","100,16","40.64MiB","40,64","1,98"
"14","31,208","2026-09-04T07:13:02.6457920+02:00","99,81","44.46MiB","44,46","2,17"
