"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,119","2026-09-04T08:40:20.1749717+02:00","3,12","134MiB","134","6,54"
"2","4,125","2026-09-04T08:40:23.1812030+02:00","28,37","311.7MiB","311,7","15,22"
"3","6,239","2026-09-04T08:40:25.2952632+02:00","28,75","284.8MiB","284,8","13,91"
"4","8,358","2026-09-04T08:40:27.4150060+02:00","27,71","284.9MiB","284,9","13,91"
"5","10,472","2026-09-04T08:40:29.5284243+02:00","28,16","235.9MiB","235,9","11,52"
"6","13,476","2026-09-04T08:40:32.5329231+02:00","33,98","248.5MiB","248,5","12,13"
"7","15,592","2026-09-04T08:40:34.6479847+02:00","30,61","268.1MiB","268,1","13,09"
"8","17,71","2026-09-04T08:40:36.7661966+02:00","29,4","258.1MiB","258,1","12,6"
"9","19,82","2026-09-04T08:40:38.8766284+02:00","29,29","275.4MiB","275,4","13,45"
"10","22,926","2026-09-04T08:40:41.9824224+02:00","27,86","267.7MiB","267,7","13,07"
"11","25,04","2026-09-04T08:40:44.0964301+02:00","28,11","281.4MiB","281,4","13,74"
"12","27,163","2026-09-04T08:40:46.2201453+02:00","29,52","227.1MiB","227,1","11,09"
"13","29,289","2026-09-04T08:40:48.3457841+02:00","28,6","263.2MiB","263,2","12,85"
"14","31,402","2026-09-04T08:40:50.4589662+02:00","30,07","283MiB","283","13,82"
