"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,112","2026-09-04T08:24:50.6918135+02:00","3,7","222.8MiB","222,8","10,88"
"2","4,117","2026-09-04T08:24:53.6967155+02:00","26,93","256.1MiB","256,1","12,5"
"3","6,235","2026-09-04T08:24:55.8154271+02:00","29","269.2MiB","269,2","13,14"
"4","8,351","2026-09-04T08:24:57.9307192+02:00","29,14","285.9MiB","285,9","13,96"
"5","10,467","2026-09-04T08:25:00.0468686+02:00","29,19","254.7MiB","254,7","12,44"
"6","13,473","2026-09-04T08:25:03.0529303+02:00","30,95","265.4MiB","265,4","12,96"
"7","15,583","2026-09-04T08:25:05.1634543+02:00","29,45","288.4MiB","288,4","14,08"
"8","17,706","2026-09-04T08:25:07.2860414+02:00","30,94","274.3MiB","274,3","13,39"
"9","19,824","2026-09-04T08:25:09.4039684+02:00","28,33","296.1MiB","296,1","14,46"
"10","21,938","2026-09-04T08:25:11.5180692+02:00","30,89","288.6MiB","288,6","14,09"
"11","24,944","2026-09-04T08:25:14.5243672+02:00","27,43","296.7MiB","296,7","14,49"
"12","27,065","2026-09-04T08:25:16.6456177+02:00","27,03","283MiB","283","13,82"
"13","29,184","2026-09-04T08:25:18.7643484+02:00","29,96","287.4MiB","287,4","14,04"
"14","31,299","2026-09-04T08:25:20.8792931+02:00","29,68","306.4MiB","306,4","14,96"
