"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,107","2026-09-04T07:03:30.7807708+02:00","2,32","35.38MiB","35,38","1,73"
"2","3,224","2026-09-04T07:03:32.8988856+02:00","100,82","43.09MiB","43,09","2,1"
"3","6,229","2026-09-04T07:03:35.9036187+02:00","100,34","35.74MiB","35,74","1,75"
"4","8,332","2026-09-04T07:03:38.0060879+02:00","100,6","39.63MiB","39,63","1,94"
"5","10,445","2026-09-04T07:03:40.1193717+02:00","100,21","43.34MiB","43,34","2,12"
"6","12,552","2026-09-04T07:03:42.2261185+02:00","100,11","35.84MiB","35,84","1,75"
"7","14,656","2026-09-04T07:03:44.3309613+02:00","99,76","39.55MiB","39,55","1,93"
"8","17,664","2026-09-04T07:03:47.3382844+02:00","100,79","41.88MiB","41,88","2,04"
"9","19,777","2026-09-04T07:03:49.4514698+02:00","100,19","44.61MiB","44,61","2,18"
"10","21,891","2026-09-04T07:03:51.5655217+02:00","100,16","44.6MiB","44,6","2,18"
"11","23,997","2026-09-04T07:03:53.6709639+02:00","100,06","37.12MiB","37,12","1,81"
"12","27,002","2026-09-04T07:03:56.6761956+02:00","100,33","43.65MiB","43,65","2,13"
"13","29,106","2026-09-04T07:03:58.7808622+02:00","100,36","43.4MiB","43,4","2,12"
"14","31,215","2026-09-04T07:04:00.8895228+02:00","99,99","43.15MiB","43,15","2,11"
