"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,108","2026-09-04T11:50:59.2207036+02:00","5,72","25.72MiB","25,72","1,26"
"2","4,112","2026-09-04T11:51:02.2244860+02:00","99,9","25.97MiB","25,97","1,27"
"3","6,221","2026-09-04T11:51:04.3333607+02:00","100,78","27.22MiB","27,22","1,33"
"4","8,327","2026-09-04T11:51:06.4391528+02:00","100,04","27.22MiB","27,22","1,33"
"5","10,431","2026-09-04T11:51:08.5432915+02:00","100,6","27.41MiB","27,41","1,34"
"6","13,436","2026-09-04T11:51:11.5481672+02:00","100,04","28.14MiB","28,14","1,37"
"7","15,556","2026-09-04T11:51:13.6687710+02:00","100,38","27.5MiB","27,5","1,34"
"8","17,665","2026-09-04T11:51:15.7777683+02:00","101,51","27.41MiB","27,41","1,34"
"9","19,773","2026-09-04T11:51:17.8853181+02:00","100,39","27.41MiB","27,41","1,34"
"10","21,879","2026-09-04T11:51:19.9914917+02:00","100,41","27.3MiB","27,3","1,33"
"11","24,884","2026-09-04T11:51:22.9964584+02:00","100,02","27.55MiB","27,55","1,35"
"12","26,996","2026-09-04T11:51:25.1087647+02:00","100,1","27.55MiB","27,55","1,35"
"13","29,107","2026-09-04T11:51:27.2196212+02:00","99,86","27.55MiB","27,55","1,35"
"14","31,21","2026-09-04T11:51:29.3225399+02:00","99,32","27.55MiB","27,55","1,35"
