"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,108","2026-09-04T09:02:56.8260390+02:00","1,25","26.94MiB","26,94","1,32"
"2","4,123","2026-09-04T09:02:59.8408275+02:00","9,96","28.13MiB","28,13","1,37"
"3","6,236","2026-09-04T09:03:01.9545068+02:00","8,62","28.43MiB","28,43","1,39"
"4","8,344","2026-09-04T09:03:04.0630119+02:00","10,56","28.75MiB","28,75","1,4"
"5","10,464","2026-09-04T09:03:06.1823131+02:00","8,61","28.59MiB","28,59","1,4"
"6","13,469","2026-09-04T09:03:09.1873225+02:00","10,25","28.46MiB","28,46","1,39"
"7","15,594","2026-09-04T09:03:11.3124261+02:00","8,97","29.17MiB","29,17","1,42"
"8","17,708","2026-09-04T09:03:13.4262135+02:00","9,5","29.37MiB","29,37","1,43"
"9","19,831","2026-09-04T09:03:15.5492064+02:00","9,24","29.26MiB","29,26","1,43"
"10","21,947","2026-09-04T09:03:17.6652211+02:00","10,04","29.29MiB","29,29","1,43"
"11","24,955","2026-09-04T09:03:20.6732820+02:00","8,68","29.61MiB","29,61","1,45"
"12","27,068","2026-09-04T09:03:22.7862077+02:00","9,34","29.76MiB","29,76","1,45"
"13","29,184","2026-09-04T09:03:24.9023999+02:00","9,79","29.93MiB","29,93","1,46"
"14","31,304","2026-09-04T09:03:27.0231093+02:00","10,05","30.24MiB","30,24","1,48"
