"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,106","2026-09-04T10:56:50.0162674+02:00","6,24","28.52MiB","28,52","1,39"
"2","4,113","2026-09-04T10:56:53.0233396+02:00","100,06","31.09MiB","31,09","1,52"
"3","6,223","2026-09-04T10:56:55.1335189+02:00","100,17","31.08MiB","31,08","1,52"
"4","8,328","2026-09-04T10:56:57.2384320+02:00","100,48","31.71MiB","31,71","1,55"
"5","10,434","2026-09-04T10:56:59.3450173+02:00","100,56","31.99MiB","31,99","1,56"
"6","13,44","2026-09-04T10:57:02.3502447+02:00","99,83","32.14MiB","32,14","1,57"
"7","15,55","2026-09-04T10:57:04.4606084+02:00","99,96","32.48MiB","32,48","1,59"
"8","17,655","2026-09-04T10:57:06.5657640+02:00","99,87","30.98MiB","30,98","1,51"
"9","19,764","2026-09-04T10:57:08.6747012+02:00","99,9","31.26MiB","31,26","1,53"
"10","21,868","2026-09-04T10:57:10.7785466+02:00","100,52","31.73MiB","31,73","1,55"
"11","24,876","2026-09-04T10:57:13.7872038+02:00","100,16","32.2MiB","32,2","1,57"
"12","26,993","2026-09-04T10:57:15.9041106+02:00","99,7","32.34MiB","32,34","1,58"
"13","29,098","2026-09-04T10:57:18.0085163+02:00","100,47","32.48MiB","32,48","1,59"
"14","31,21","2026-09-04T10:57:20.1206670+02:00","99,52","32.39MiB","32,39","1,58"
