"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,109","2026-09-04T10:03:53.1746717+02:00","7,29","79.66MiB","79,66","3,89"
"2","3,236","2026-09-04T10:03:55.3017655+02:00","105,53","87.51MiB","87,51","4,27"
"3","6,238","2026-09-04T10:03:58.3032732+02:00","106,55","89.45MiB","89,45","4,37"
"4","8,346","2026-09-04T10:04:00.4120344+02:00","107,51","99.82MiB","99,82","4,87"
"5","10,467","2026-09-04T10:04:02.5322429+02:00","106,96","93.46MiB","93,46","4,56"
"6","12,584","2026-09-04T10:04:04.6495908+02:00","105,85","94.05MiB","94,05","4,59"
"7","14,653","2026-09-04T10:04:06.7183943+02:00","106,5","98.52MiB","98,52","4,81"
"8","17,655","2026-09-04T10:04:09.7212903+02:00","105,74","98.91MiB","98,91","4,83"
"9","19,779","2026-09-04T10:04:11.8435903+02:00","105,73","102.5MiB","102,5","5"
"10","21,899","2026-09-04T10:04:13.9640750+02:00","106,73","91.61MiB","91,61","4,47"
"11","24,013","2026-09-04T10:04:16.0783201+02:00","105,71","101.3MiB","101,3","4,95"
"12","27,02","2026-09-04T10:04:19.0858902+02:00","104,82","98.84MiB","98,84","4,83"
"13","29,135","2026-09-04T10:04:21.2011256+02:00","106,07","99.25MiB","99,25","4,85"
"14","31,257","2026-09-04T10:04:23.3227727+02:00","98,04","62.86MiB","62,86","3,07"
