"sample","elapsed_seconds","timestamp","cpu_percent","memory_usage","memory_mib","memory_percent"
"1","1,11","2026-09-04T10:25:50.2243544+02:00","5,16","62.34MiB","62,34","3,04"
"2","4,118","2026-09-04T10:25:53.2317879+02:00","110,81","88.76MiB","88,76","4,33"
"3","6,243","2026-09-04T10:25:55.3559332+02:00","110,84","91.84MiB","91,84","4,48"
"4","8,362","2026-09-04T10:25:57.4762133+02:00","111,1","87.21MiB","87,21","4,26"
"5","10,481","2026-09-04T10:25:59.5943449+02:00","110,67","89.16MiB","89,16","4,35"
"6","13,482","2026-09-04T10:26:02.5955847+02:00","110,23","87.2MiB","87,2","4,26"
"7","15,599","2026-09-04T10:26:04.7123045+02:00","109,83","88.18MiB","88,18","4,31"
"8","17,724","2026-09-04T10:26:06.8375257+02:00","110,84","90.41MiB","90,41","4,41"
"9","19,852","2026-09-04T10:26:08.9656292+02:00","111,89","89.54MiB","89,54","4,37"
"10","21,968","2026-09-04T10:26:11.0817517+02:00","111,65","86.65MiB","86,65","4,23"
"11","24,978","2026-09-04T10:26:14.0917429+02:00","112,02","88.95MiB","88,95","4,34"
"12","27,098","2026-09-04T10:26:16.2119218+02:00","112,19","91.82MiB","91,82","4,48"
"13","29,221","2026-09-04T10:26:18.3344496+02:00","110,05","90.26MiB","90,26","4,41"
"14","31,352","2026-09-04T10:26:20.4652622+02:00","99,21","60.83MiB","60,83","2,97"
